,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Mame Biram Diouf,18.0,sn SEN,FW,30-000,61,17,0,1,7,9,2,17,0,0,,0,,12,66,48,2,2,0,3,0,11,5
1,Saido Berahino,9.0,bi BDI,FW,24-134,29,15,0,0,4,11,1,15,0,0,,0,,10,52,30,0,1,0,2,0,9,2
2,Peter Crouch,25.0,eng ENG,FW,36-320,90,37,0,0,17,21,7,37,0,0,,0,,19,65,45,1,2,0,2,0,30,10
3,Ramadan Sobhi,32.0,eg EGY,"LM,RM",20-327,90,52,0,8,17,29,3,52,6,4,66.7,2,33.3,39,352,218,9,4,2,1,1,35,12
4,Joe Allen,4.0,wls WAL,CM,27-277,90,71,1,9,41,23,0,71,1,1,100.0,0,0.0,48,215,67,1,0,0,2,1,50,3
5,Darren Fletcher,24.0,sct SCO,CM,33-318,61,50,3,7,36,7,0,50,0,0,,0,,34,165,56,1,0,0,1,0,34,4
6,Charlie Adam,16.0,sct SCO,CM,32-006,29,38,0,4,23,13,1,38,0,0,,0,,29,128,61,0,3,0,0,0,27,0
7,Xherdan Shaqiri,22.0,ch SUI,"RM,LM",26-067,90,71,0,2,32,38,4,71,1,1,100.0,0,0.0,57,311,193,4,7,1,3,2,55,9
8,Erik Pieters,3.0,nl NED,LB,29-131,62,49,1,10,35,4,0,49,1,0,0.0,1,100.0,21,110,71,1,0,0,0,0,16,1
9,Josh Tymon,12.0,eng ENG,LB,18-208,28,21,2,2,8,11,0,21,0,0,,0,,13,87,49,3,2,0,3,0,12,1
10,Kevin Wimmer,5.0,at AUT,CB,25-031,90,47,4,22,25,1,1,47,0,0,,0,,22,98,57,0,0,0,0,0,24,0
11,Ryan Shawcross,17.0,eng ENG,CB,30-073,90,37,5,17,14,6,6,37,0,0,,0,,14,81,35,0,0,0,1,0,19,1
12,Geoff Cameron,20.0,us USA,RB,32-158,90,54,2,6,36,14,0,54,1,1,100.0,0,0.0,33,179,80,2,0,0,1,0,33,3
13,Jack Butland,1.0,eng ENG,GK,24-281,90,27,22,27,0,0,0,27,0,0,,0,,6,21,20,0,0,0,0,0,4,0
14,14 Players,,,,,990,586,40,115,295,187,25,586,10,7,70.0,3,30.0,357,1930,1030,24,21,3,19,4,359,51
