,num,joueur
0,1,Alphonse Areola
1,5,Joachim Andersen
2,15,Ruben Loftus-Cheek
3,16,Tosin Adarabioyo
4,17,Ivan Cavaleiro
5,19,Ademola Lookman
6,21,Harrison Reed
7,27,Josh Maja
8,29,Andre-Frank Zambo Anguissa
9,33,Antonee Robinson
10,34,Ola Aina
