,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Olivier Giroud,18.0,fr FRA,FW,34-089,71,27,2,6,13,8,3,27,0,0,,0,,7,25,15,0,0,0,2,2,18,3
1,Timo Werner,11.0,de GER,FW,24-297,19,8,0,0,3,5,1,8,0,0,,0,,3,18,2,0,0,0,0,0,6,0
2,Christian Pulisic,10.0,us USA,LW,22-101,90,54,1,4,14,36,12,54,6,1,16.7,5,83.3,31,276,168,7,6,4,5,2,39,9
3,Callum Hudson-Odoi,20.0,eng ENG,RW,20-051,90,53,0,11,15,28,3,53,1,0,0.0,1,100.0,24,255,167,8,3,1,2,1,41,8
4,Mason Mount,19.0,eng ENG,LM,21-353,90,83,3,10,39,35,3,83,3,1,33.3,2,66.7,30,228,123,3,1,2,2,2,57,3
5,Jorginho,5.0,it ITA,CM,29-008,71,55,3,21,30,4,0,55,0,0,,0,,24,114,51,0,2,0,1,0,31,0
6,Kai Havertz,29.0,de GER,CM,21-200,19,22,1,2,10,10,2,22,0,0,,0,,9,76,32,2,0,1,1,0,17,3
7,N'Golo Kanté,7.0,fr FRA,RM,29-274,90,70,2,20,31,21,0,70,2,2,100.0,0,0.0,30,143,87,1,1,0,2,1,41,2
8,Ben Chilwell,21.0,eng ENG,LB,24-007,90,76,1,12,35,29,2,76,1,0,0.0,1,100.0,38,313,187,9,6,0,3,1,56,14
9,Antonio Rüdiger,2.0,de GER,CB,27-300,90,79,17,45,31,3,2,79,0,0,,0,,43,223,108,0,0,0,0,0,59,1
10,Andreas Christensen,4.0,dk DEN,CB,24-262,90,72,7,52,20,0,0,72,0,0,,0,,37,172,103,0,0,0,0,0,53,0
11,César Azpilicueta,28.0,es ESP,RB,31-122,90,88,2,42,28,18,0,88,1,0,0.0,1,100.0,18,46,20,1,0,0,1,0,43,2
12,Edouard Mendy,16.0,sn SEN,GK,28-302,90,38,30,38,0,0,0,38,0,0,,0,,19,71,50,0,0,0,0,0,23,0
13,13 Players,,,,,990,725,69,263,269,197,28,725,14,4,28.6,10,71.4,313,1960,1113,31,19,8,19,9,484,45
