,num,joueur
0,,Ali Al-Habsi
1,,David Jones
2,,Gary Caldwell
3,,Emmerson Boyce
4,,Hugo Rodallega
5,,Mohamed Diamé
6,,Albert Crusat
7,,Antolín Alcaraz
8,,Maynor Figueroa
9,,Ben Watson
10,,Victor Moses
