,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Sergio Agüero,10.0,ar ARG,FW,32-305,62,21,0,0,6,15,3,21,0,0,,0,,8,30,15,1,1,0,1,0,15,3
1,Raheem Sterling,7.0,eng ENG,LW,26-116,28,12,0,0,7,5,1,12,2,1,50.0,1,50.0,8,68,34,2,2,0,1,1,10,4
2,Gabriel Jesus,9.0,br BRA,"LW,FW",24-000,90,40,0,1,10,29,10,40,4,3,75.0,1,25.0,27,102,35,1,3,0,6,2,27,12
3,Riyad Mahrez,26.0,dz ALG,RW,30-041,78,39,0,1,13,26,5,39,2,1,50.0,1,50.0,29,162,61,2,1,1,2,2,35,11
4,Ferrán Torres,21.0,es ESP,RW,21-033,12,1,0,0,1,0,0,1,0,0,,0,,1,2,1,0,0,0,0,0,1,0
5,Kevin De Bruyne,17.0,be BEL,AM,29-279,87,71,0,2,33,37,0,71,6,4,66.7,2,33.3,50,304,161,6,4,0,0,3,53,9
6,Phil Foden,47.0,eng ENG,AM,20-310,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
7,Rodri,16.0,es ESP,DM,24-285,90,78,3,4,55,20,3,78,0,0,,0,,44,168,75,2,3,0,2,0,49,0
8,Fernandinho,25.0,br BRA,DM,35-334,90,50,1,8,38,5,0,50,0,0,,0,,22,72,36,0,0,0,1,1,32,0
9,Benjamin Mendy,22.0,fr FRA,LB,26-260,90,63,0,3,43,17,2,63,1,1,100.0,0,0.0,37,157,101,2,0,1,1,0,43,4
10,Aymeric Laporte,14.0,es ESP,CB,26-311,90,86,0,18,64,4,0,86,0,0,,0,,60,331,224,6,2,0,0,0,69,1
11,Rúben Dias,3.0,pt POR,CB,23-324,90,117,2,18,99,0,0,117,0,0,,0,,99,569,372,0,0,0,0,0,101,0
12,Kyle Walker,2.0,eng ENG,RB,30-310,90,96,1,7,65,24,0,96,3,1,33.3,2,66.7,70,447,249,6,6,0,0,3,76,2
13,Ederson,31.0,br BRA,GK,27-229,90,24,19,24,0,0,0,24,0,0,,0,,16,77,52,0,0,0,0,0,13,0
14,14 Players,,,,,990,698,26,86,434,182,24,698,18,11,61.1,7,38.9,471,2489,1416,28,22,2,14,12,524,46
