,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Emmanuel Dennis,25.0,ng NGA,FW,24-103,90,18,18,0,0,0,0,1,0,0,0,0,0,9,0,1
1,Joshua King,7.0,no NOR,LW,30-042,62,18,18,0,0,0,0,0,0,0,0,0,0,9,0,0
2,Ken Sema,12.0,se SWE,LW,28-149,28,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
3,Ismaila Sarr,23.0,sn SEN,RW,24-001,90,20,20,0,0,0,0,0,0,0,0,0,0,16,0,1
4,Tom Cleverley,8.0,eng ENG,LM,32-198,79,28,26,2,0,0,0,2,0,1,1,0,0,24,0,1
5,Juraj Kucka,33.0,sk SVK,LM,35-000,11,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
6,Imran Louza,6.0,ma MAR,CM,22-301,90,52,50,2,0,0,0,2,0,2,2,0,0,42,0,0
7,Moussa Sissoko,19.0,fr FRA,RM,32-194,90,35,35,0,0,0,0,1,0,0,0,0,0,29,0,1
8,Hassane Kamara,14.0,ci CIV,LB,27-358,90,43,35,7,0,0,0,0,7,0,0,0,0,31,1,1
9,Samir Santos,22.0,br BRA,CB,27-083,90,36,36,0,0,0,0,0,0,0,0,0,0,27,0,0
10,Craig Cathcart,15.0,nir NIR,"CB,RB",33-020,90,26,23,3,1,0,0,0,2,0,0,0,0,20,0,0
11,Jeremy Ngakia,2.0,eng ENG,RB,21-172,62,24,20,4,0,0,0,1,4,0,0,0,0,16,0,0
12,Christian Kabasele,27.0,be BEL,CB,31-002,28,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
13,Ben Foster,1.0,eng ENG,GK,38-329,90,43,22,20,3,0,0,0,0,0,0,0,0,16,1,0
14,14 Players,,,,,990,359,319,38,4,0,0,7,13,3,3,0,0,251,2,5
