,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Oumar Niasse,29.0,sn SEN,FW,28-290,82,21,0,1,5,15,5,21,1,0,0.0,1,100.0,15,123,56,3,1,2,3,1,17,4
1,Kenneth Zohore,10.0,dk DEN,FW,25-002,8,5,0,0,2,3,1,5,1,0,0.0,1,100.0,6,75,23,1,0,1,0,3,5,0
2,Josh Murphy,11.0,eng ENG,LM,23-343,68,25,1,7,9,9,3,25,1,0,0.0,1,100.0,11,101,80,5,1,2,0,0,14,5
3,Junior Hoilett,33.0,ca CAN,LM,28-242,22,17,3,3,3,11,0,17,1,0,0.0,1,100.0,7,22,3,0,0,0,1,2,5,0
4,Joe Ralls,8.0,eng ENG,CM,25-113,90,30,1,5,16,10,1,30,0,0,,0,,13,68,25,0,0,0,2,0,14,1
5,Bobby Reid,14.0,jm JAM,CM,26-000,85,25,3,6,11,8,2,24,2,2,100.0,0,0.0,8,72,34,1,1,0,0,0,15,3
6,Leandro Bacuna,15.0,cw CUW,CM,27-165,5,2,0,1,1,0,0,2,0,0,,0,,1,0,0,0,0,0,1,0,1,0
7,Callum Paterson,13.0,sct SCO,RM,24-112,90,55,4,17,19,19,4,55,0,0,,0,,12,56,17,0,0,0,4,1,27,3
8,Aron Gunnarsson,17.0,is ISL,DM,29-286,90,32,3,11,15,7,3,32,0,0,,0,,9,20,4,0,0,0,1,0,9,0
9,Joe Bennett,3.0,eng ENG,LB,28-311,90,36,6,15,20,2,0,36,2,2,100.0,0,0.0,5,34,26,1,0,0,1,0,3,0
10,Sol Bamba,22.0,ci CIV,CB,34-020,90,40,10,29,9,2,1,40,0,0,,0,,7,41,25,0,0,0,0,1,5,0
11,Bruno Ecuele Manga,5.0,ga GAB,CB,30-201,90,29,6,21,9,0,0,29,2,1,50.0,1,50.0,4,49,36,1,0,0,1,0,4,0
12,Lee Peltier,2.0,eng ENG,RB,32-053,90,19,3,9,4,6,0,19,0,0,,0,,7,7,1,0,0,0,0,0,9,0
13,Neil Etheridge,1.0,ph PHI,GK,28-360,90,31,25,29,2,0,0,31,0,0,,0,,10,79,48,0,0,0,0,0,11,0
14,14 Players,,,,,990,367,65,154,125,92,20,366,10,5,50.0,5,50.0,115,747,378,12,3,5,14,8,139,16
