,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Michail Antonio,30.0,jm JAM,"FW,LW",30-168,90,22,18,4,0,0,0,6,4,0,0,0,0,10,0,2
1,Pablo Fornals,18.0,es ESP,LW,24-203,66,19,19,0,0,0,0,1,0,0,0,0,0,15,0,1
2,Sébastien Haller,22.0,ci CIV,FW,26-082,24,9,8,1,0,0,0,0,0,0,0,0,0,6,0,0
3,Jarrod Bowen,20.0,eng ENG,RW,23-267,88,31,28,2,0,0,0,5,0,2,2,0,0,19,1,1
4,Felipe Anderson,8.0,br BRA,RW,27-150,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
5,Mark Noble,16.0,eng ENG,AM,33-127,66,45,41,4,1,0,0,1,0,1,1,0,0,38,0,0
6,Andriy Yarmolenko,7.0,ua UKR,AM,30-325,24,20,16,4,0,0,0,3,1,3,2,0,0,15,0,0
7,Declan Rice,41.0,eng ENG,DM,21-242,90,69,68,1,1,0,2,2,0,0,0,0,0,57,0,1
8,Tomáš Souček,28.0,cz CZE,DM,25-198,90,30,30,0,0,0,0,0,0,0,0,0,0,26,0,1
9,Aaron Cresswell,3.0,eng ENG,LB,30-272,90,63,54,8,1,0,1,6,5,2,0,2,0,45,1,1
10,Angelo Ogbonna,21.0,it ITA,CB,32-112,90,64,62,2,1,0,0,0,1,0,0,0,0,55,0,0
11,Issa Diop,23.0,fr FRA,CB,23-247,90,77,73,4,4,0,0,0,0,0,0,0,0,67,0,0
12,Ryan Fredericks,24.0,eng ENG,RB,27-338,90,48,42,6,0,0,0,6,6,0,0,0,0,39,0,1
13,Łukasz Fabiański,1.0,pl POL,GK,35-147,90,28,18,10,3,0,0,0,0,0,0,0,0,21,0,0
14,14 Players,,,,,990,528,480,46,11,0,3,30,17,8,5,2,0,415,2,8
