,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jamie Vardy,9.0,eng ENG,FW,34-324,90,0,0,0,0,3,0,0,0,32,1,0,0,0.6,0.6,0.1,2,0,11,23,47.8,1,15,3,1,1
1,Harvey Barnes,7.0,eng ENG,LW,23-357,74,0,0,0,0,2,1,0,0,41,0,0,1,0.3,0.3,0.1,4,0,18,31,58.1,1,27,6,3,2
2,Patson Daka,29.0,zm ZAM,AM,23-053,16,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,0,3,1,0,0
3,Ademola Lookman,37.0,ng NGA,RW,24-042,60,0,0,0,0,0,0,1,0,31,1,1,0,0.0,0.0,0.1,1,0,15,24,62.5,2,18,0,2,1
4,Ayoze Pérez,17.0,es ESP,RW,28-125,30,0,0,0,0,1,1,0,0,19,0,0,0,0.1,0.1,0.2,2,0,8,12,66.7,1,5,0,1,1
5,James Maddison,10.0,eng ENG,"AM,LW",25-008,90,1,0,0,0,4,2,0,0,41,1,0,0,0.2,0.2,0.1,5,1,19,32,59.4,7,22,3,2,2
6,Wilfred Ndidi,25.0,ng NGA,DM,24-350,90,0,0,0,0,2,1,1,0,63,5,0,3,0.1,0.1,0.0,1,1,34,46,73.9,2,30,0,1,1
7,Boubakary Soumaré,42.0,fr FRA,DM,22-277,45,0,0,0,0,0,0,0,0,24,2,0,0,0.0,0.0,0.0,0,0,16,21,76.2,2,15,1,2,1
8,Kiernan Dewsbury-Hall,22.0,eng ENG,DM,23-086,45,0,0,0,0,2,0,1,0,32,0,0,0,0.1,0.1,0.0,4,0,19,26,73.1,3,21,2,2,2
9,Luke Thomas,33.0,eng ENG,LB,20-174,90,0,1,0,0,0,0,0,0,68,0,2,0,0.0,0.0,0.1,2,1,45,56,80.4,6,27,0,1,0
10,Çağlar Söyüncü,4.0,tr TUR,CB,25-192,90,0,0,0,0,0,0,0,0,72,0,2,0,0.0,0.0,0.0,0,0,55,65,84.6,2,40,0,0,0
11,Jonny Evans,6.0,nir NIR,CB,33-332,90,1,0,0,0,1,1,0,0,66,0,1,4,0.2,0.2,0.0,0,0,45,55,81.8,1,37,0,1,1
12,Timothy Castagne,27.0,be BEL,RB,25-361,90,0,0,0,0,0,0,0,0,61,1,1,1,0.0,0.0,0.0,1,0,36,50,72.0,4,26,0,1,0
13,Kasper Schmeichel,1.0,dk DEN,GK,35-026,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,35,49,71.4,0,32,0,0,0
14,14 Players,,,,,990,2,1,0,0,15,6,3,0,604,11,7,9,1.6,1.6,0.8,23,3,357,491,72.7,32,318,16,17,12
