,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jesse Lingard,11.0,eng ENG,FW,29-256,68,34,0,0,11,23,3,34,1,0,0.0,1,100.0,17,81,56,2,2,0,0,0,27,5
1,Emmanuel Dennis,25.0,ng NGA,"LW,FW",24-286,22,19,0,2,6,12,3,19,5,1,20.0,4,80.0,13,109,68,1,2,0,1,0,14,4
2,Morgan Gibbs-White,10.0,eng ENG,AM,22-213,90,73,0,2,25,47,6,73,2,1,50.0,1,50.0,41,151,72,2,2,0,6,1,56,12
3,Brennan Johnson,20.0,wls WAL,"AM,RW",21-097,89,30,0,1,6,23,8,30,3,3,100.0,0,0.0,19,130,76,3,0,1,3,0,20,8
4,Sam Surridge,16.0,eng ENG,RW,24-031,1,1,0,0,1,0,0,1,0,0,,0,,1,1,0,0,0,0,0,0,1,0
5,Lewis O'Brien,14.0,eng ENG,CM,23-318,74,60,1,1,39,20,1,60,0,0,,0,,33,127,51,0,2,1,2,0,44,0
6,Remo Freuler,23.0,ch SUI,DM,30-135,16,16,0,1,10,5,1,16,0,0,,0,,8,35,17,0,1,0,0,0,12,0
7,Ryan Yates,22.0,eng ENG,CM,24-280,74,55,0,13,28,15,7,55,0,0,,0,,22,116,41,0,0,0,0,1,32,1
8,Cheikhou Kouyaté,21.0,sn SEN,DM,32-250,16,16,1,6,8,2,1,16,1,0,0.0,0,0.0,8,42,14,0,0,0,0,0,9,0
9,Harry Toffolo,15.0,eng ENG,"WB,LB",27-009,90,64,2,8,28,28,0,64,1,1,100.0,0,0.0,23,71,38,1,1,0,0,0,41,13
10,Neco Williams,7.0,wls WAL,"WB,RB",21-137,90,89,2,21,36,33,5,89,2,0,0.0,2,100.0,51,272,166,3,3,0,3,1,60,15
11,Scott McKenna,26.0,sct SCO,CB,25-289,90,74,8,24,43,7,1,74,0,0,,0,,25,69,42,1,0,0,0,0,49,0
12,Steve Cook,3.0,eng ENG,CB,31-131,74,52,2,12,38,2,2,52,0,0,,0,,20,106,22,0,0,0,0,0,36,0
13,Taiwo Awoniyi,9.0,ng NGA,FW,25-016,16,8,0,0,5,3,0,8,1,1,100.0,0,0.0,6,41,7,0,1,0,0,1,6,2
14,Joe Worrall,4.0,eng ENG,CB,25-230,90,94,6,43,42,10,2,94,1,1,100.0,0,0.0,52,210,113,1,0,0,0,0,71,0
15,Dean Henderson,1.0,eng ENG,GK,25-169,90,44,34,44,0,0,0,44,0,0,,0,,19,77,27,0,0,0,0,0,22,0
16,16 Players,,,,,990,729,56,178,326,230,40,729,17,8,47.1,8,47.1,358,1638,810,14,14,2,15,4,500,60
