,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ivan Toney,17.0,eng ENG,FW,26-206,90,1,0,0,4,3,3,0,0,0,0,0,0,2,3,4,42.9
1,Bryan Mbeumo,19.0,cm CMR,FW,23-062,61,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
2,Yoane Wissa,11.0,cd COD,"RW,FW",26-035,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
3,Josh Dasilva,10.0,eng ENG,CM,23-350,45,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,
4,Vitaly Janelt,27.0,de GER,"CM,RM,LB",24-151,45,0,0,0,1,0,0,2,0,1,0,0,0,4,0,1,0.0
5,Mathias Jensen,8.0,dk DEN,"CM,LM,DM",26-280,90,0,0,0,2,1,0,7,1,1,0,0,0,6,0,1,0.0
6,Shandon Baptiste,26.0,gd GRN,CM,24-183,62,0,0,0,2,1,0,0,2,0,0,0,0,6,1,1,50.0
7,Frank Onyeka,15.0,ng NGA,"CM,DM",24-280,28,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
8,Rico Henry,3.0,eng ENG,"WB,LB,RB",25-092,90,0,0,0,0,1,0,4,2,1,0,0,0,2,0,1,0.0
9,Aaron Hickey,2.0,sct SCO,"WB,RB",20-120,82,0,0,0,0,3,0,2,2,0,0,0,0,3,1,0,100.0
10,Saman Ghoddos,14.0,ir IRN,"LW,RB",29-032,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,33.3
11,Ethan Pinnock,5.0,jm JAM,CB,29-132,90,0,0,0,0,0,0,0,2,0,0,0,1,6,4,1,80.0
12,Ben Mee,16.0,eng ENG,CB,33-017,70,0,0,0,0,1,0,0,2,1,0,0,0,3,1,2,33.3
13,Mikkel Damsgaard,24.0,dk DEN,"LW,AM",22-097,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,Kristoffer Ajer,20.0,no NOR,CB,24-174,90,0,0,0,0,1,0,0,2,1,0,0,0,3,1,1,50.0
15,David Raya,1.0,es ESP,GK,27-023,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
16,16 Players,,,,,990,1,0,0,9,13,3,18,13,7,0,0,1,42,13,15,46.4
