,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Dominic Solanke,9.0,eng ENG,FW,25-256,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
1,Dango Ouattara,11.0,bf BFA,"LW,RW",21-106,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0
2,David Brooks,7.0,wls WAL,RW,25-324,55,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
3,Matías Viña,18.0,uy URU,LW,25-200,35,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0
4,Ryan Christie,10.0,sct SCO,AM,28-095,64,1,0,0,0,1,0,2,0.0,2,0,0,0,0,1,1,0
5,Kieffer Moore,21.0,wls WAL,AM,30-293,26,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
6,Philip Billing,29.0,dk DEN,DM,26-351,90,3,2,1,2,0,0,0,,0,0,0,0,0,3,1,0
7,Jefferson Lerma,8.0,co COL,DM,28-215,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
8,Lloyd Kelly,5.0,eng ENG,LB,24-234,90,0,0,0,0,0,0,1,0.0,1,1,1,0,3,3,8,0
9,Marcos Senesi,25.0,ar ARG,CB,26-018,90,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,5,0
10,Illia Zabarnyi,27.0,ua UKR,CB,20-269,90,2,1,2,0,0,2,3,66.7,1,2,0,2,1,3,4,0
11,Adam Smith,15.0,eng ENG,RB,32-029,82,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0
12,Jaidon Anthony,32.0,eng ENG,RB,23-178,8,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,1,0
13,Mark Travers,1.0,ie IRL,GK,24-010,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,12,7,5,6,1,6,14,42.9,8,8,2,6,6,18,29,0
