,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ollie Watkins,11.0,eng ENG,FW,27-050,77,8,12,66.7,103,12,4,5,80.0,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,1
1,Jhon Durán,22.0,co COL,FW,19-067,13,3,4,75.0,33,13,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1
2,Emi Buendía,10.0,ar ARG,FW,26-055,66,19,27,70.4,274,100,12,14,85.7,6,10,60.0,1,3,33.3,0,0.0,0.0,0,3,0,0,3
3,Leon Bailey,31.0,jm JAM,FW,25-193,24,3,7,42.9,69,40,1,1,100.0,1,3,33.3,1,2,50.0,0,0.0,0.0,0,0,2,1,2
4,Philippe Coutinho,23.0,br BRA,LM,30-251,61,11,14,78.6,155,54,8,10,80.0,2,3,66.7,1,1,100.0,0,0.0,0.0,1,1,0,0,0
5,Jacob Ramsey,41.0,eng ENG,LM,21-266,29,6,6,100.0,91,43,3,3,100.0,3,3,100.0,0,0,,0,0.1,0.0,1,0,0,0,0
6,Boubacar Kamara,44.0,fr FRA,CM,23-087,90,28,30,93.3,477,206,14,14,100.0,9,10,90.0,3,4,75.0,0,0.1,0.0,1,5,0,0,5
7,Douglas Luiz,6.0,br BRA,CM,24-285,66,26,28,92.9,401,111,11,12,91.7,12,12,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1
8,Leander Dendoncker,32.0,be BEL,CM,27-309,24,6,7,85.7,89,16,4,5,80.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
9,John McGinn,7.0,sct SCO,RM,28-123,90,15,20,75.0,187,58,10,13,76.9,3,4,75.0,1,2,50.0,0,0.0,0.0,0,1,1,0,3
10,Álex Moreno,15.0,es ESP,LB,29-255,77,14,21,66.7,206,87,6,11,54.5,6,6,100.0,0,0,,1,0.3,0.0,2,0,1,0,1
11,Lucas Digne,27.0,fr FRA,LB,29-213,13,4,5,80.0,86,25,1,1,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
12,Tyrone Mings,5.0,eng ENG,CB,29-342,90,26,31,83.9,500,193,8,10,80.0,15,16,93.8,3,5,60.0,0,0.0,0.0,0,2,0,0,0
13,Ezri Konsa,4.0,eng ENG,CB,25-118,90,25,27,92.6,469,97,7,7,100.0,16,16,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1
14,Matty Cash,2.0,pl POL,RB,25-195,90,24,34,70.6,436,134,8,10,80.0,14,15,93.3,2,7,28.6,1,0.1,0.0,1,2,0,0,2
15,Emiliano Martínez,1.0,ar ARG,GK,30-169,90,21,43,48.8,815,694,1,1,100.0,8,8,100.0,12,34,35.3,0,0.0,0.0,0,1,0,0,0
16,16 Players,,,,,990,239,316,75.6,4391,1883,101,121,83.5,103,115,89.6,28,65,43.1,2,0.5,0.2,6,18,4,1,20
