,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ivan Toney,17.0,eng ENG,FW,26-157,90,0,0,0,1,2,5,0,1,1,0,0,0,2,7,6,53.8
1,Yoane Wissa,11.0,cd COD,LW,25-351,82,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,33.3
2,Saman Ghoddos,14.0,ir IRN,LW,28-348,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,Bryan Mbeumo,19.0,cm CMR,"RW,RM",23-013,90,0,0,0,0,0,0,4,0,1,0,0,0,3,0,2,0.0
4,Mathias Jensen,8.0,dk DEN,LM,26-231,59,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
5,Vitaly Janelt,27.0,de GER,CB,24-102,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0.0
6,Christian Nørgaard,6.0,dk DEN,CM,28-163,90,0,0,0,3,0,0,2,2,1,0,0,0,10,1,0,100.0
7,Josh Dasilva,10.0,eng ENG,"RM,CM",23-301,73,1,0,0,1,1,0,1,0,0,0,0,0,2,1,1,50.0
8,Shandon Baptiste,26.0,gd GRN,CM,24-134,17,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0
9,Rico Henry,3.0,eng ENG,"LB,LM",25-043,90,0,0,0,0,3,0,2,0,1,0,0,0,6,3,1,75.0
10,Ben Mee,16.0,eng ENG,CB,32-333,90,1,0,0,1,1,0,0,1,0,0,0,0,10,7,4,63.6
11,Pontus Jansson,18.0,se SWE,CB,31-188,90,0,0,0,1,0,0,0,1,0,0,0,0,5,2,1,66.7
12,Aaron Hickey,2.0,sct SCO,RB,20-071,58,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,
13,Keane Lewis-Potter,23.0,eng ENG,RW,21-179,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,David Raya,1.0,es ESP,GK,26-339,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
15,15 Players,,,,,990,2,0,0,7,11,7,11,6,5,0,0,0,49,23,20,53.5
