,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2011-08-20,,Premier League,Matchweek 2,Sat,Home,L,0,1,QPR,,"35,008",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/bbaf64d8/Everton-Queens-Park-Rangers-August-20-2011-Premier-League,
1,2011-08-27,,Premier League,Matchweek 3,Sat,Away,W,1,0,Blackburn,,"22,826",,4-1-4-1,Lee Mason,https://fbref.com/en/matches/f1d8c6f2/Blackburn-Rovers-Everton-August-27-2011-Premier-League,
2,2011-09-10,,Premier League,Matchweek 4,Sat,Home,D,2,2,Aston Villa,,"32,736",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/dec2edd3/Everton-Aston-Villa-September-10-2011-Premier-League,
3,2011-09-17,,Premier League,Matchweek 5,Sat,Home,W,3,1,Wigan Athletic,,"31,576",,4-4-1-1,Peter Walton,https://fbref.com/en/matches/9828e6c1/Everton-Wigan-Athletic-September-17-2011-Premier-League,
4,2011-09-24,,Premier League,Matchweek 6,Sat,Away,L,0,2,Manchester City,,"47,293",,4-1-4-1,Howard Webb,https://fbref.com/en/matches/e6dfd561/Manchester-City-Everton-September-24-2011-Premier-League,
5,2011-10-01,,Premier League,Matchweek 7,Sat,Home,L,0,2,Liverpool,,"39,510",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/c215b55d/Merseyside-Derby-Everton-Liverpool-October-1-2011-Premier-League,
6,2011-10-15,,Premier League,Matchweek 8,Sat,Away,L,1,3,Chelsea,,"41,789",,4-4-1-1,Mike Jones,https://fbref.com/en/matches/7681003d/Chelsea-Everton-October-15-2011-Premier-League,
7,2011-10-23,,Premier League,Matchweek 9,Sun,Away,W,3,1,Fulham,,"25,646",,4-2-3-1,Lee Probert,https://fbref.com/en/matches/193f21d4/Fulham-Everton-October-23-2011-Premier-League,
8,2011-10-29,,Premier League,Matchweek 10,Sat,Home,L,0,1,Manchester Utd,,"35,494",,4-4-1-1,Mark Halsey,https://fbref.com/en/matches/6d132157/Everton-Manchester-United-October-29-2011-Premier-League,
9,2011-11-05,,Premier League,Matchweek 11,Sat,Away,L,1,2,Newcastle Utd,,"50,671",,4-5-1,Andre Marriner,https://fbref.com/en/matches/782e3134/Newcastle-United-Everton-November-5-2011-Premier-League,
10,2011-11-19,,Premier League,Matchweek 12,Sat,Home,W,2,1,Wolves,,"33,953",,4-5-1,Jon Moss,https://fbref.com/en/matches/e7781ee9/Everton-Wolverhampton-Wanderers-November-19-2011-Premier-League,
11,2011-11-26,,Premier League,Matchweek 13,Sat,Away,W,2,0,Bolton,,"24,058",,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/d70f2866/Bolton-Wanderers-Everton-November-26-2011-Premier-League,
12,2011-12-04,,Premier League,Matchweek 14,Sun,Home,L,0,1,Stoke City,,"33,219",,4-4-1-1,Lee Mason,https://fbref.com/en/matches/dd067aec/Everton-Stoke-City-December-4-2011-Premier-League,
13,2011-12-10,,Premier League,Matchweek 15,Sat,Away,L,0,1,Arsenal,,"60,062",,4-5-1,Howard Webb,https://fbref.com/en/matches/cef877fb/Arsenal-Everton-December-10-2011-Premier-League,
14,2011-12-17,,Premier League,Matchweek 16,Sat,Home,D,1,1,Norwich City,,"31,004",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/d0a987ef/Everton-Norwich-City-December-17-2011-Premier-League,
