,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Leandro Trossard,11.0,be BEL,FW,28-022,82,24,30,80.0,378,61,14,16,87.5,6,7,85.7,2,2,100.0,0,0.2,0.2,2,0,1,0,3
1,Evan Ferguson,28.0,ie IRL,FW,18-068,8,3,3,100.0,31,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Kaoru Mitoma,22.0,jp JPN,LW,25-220,90,33,43,76.7,430,78,22,23,95.7,4,9,44.4,3,5,60.0,0,0.0,0.1,0,2,2,0,4
3,Solly March,7.0,eng ENG,RW,28-159,82,28,35,80.0,477,134,14,15,93.3,11,11,100.0,2,5,40.0,1,0.3,0.6,3,1,3,3,2
4,Tariq Lamptey,2.0,gh GHA,RW,22-087,8,7,10,70.0,61,19,6,7,85.7,0,0,,0,2,0.0,0,0.0,0.0,0,0,0,0,0
5,Adam Lallana,14.0,eng ENG,AM,34-230,66,33,38,86.8,417,123,21,23,91.3,7,10,70.0,2,2,100.0,0,0.0,0.0,0,3,2,0,7
6,Jeremy Sarmiento,19.0,ec ECU,AM,20-193,24,11,13,84.6,126,42,6,6,100.0,3,4,75.0,0,0,,0,0.0,0.1,0,1,1,0,2
7,Pascal Groß,13.0,de GER,DM,31-194,89,95,104,91.3,1417,359,49,51,96.1,34,38,89.5,5,8,62.5,0,0.0,0.1,0,8,1,0,8
8,Billy Gilmour,27.0,sct SCO,DM,21-198,1,2,2,100.0,21,1,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
9,Moisés Caicedo,25.0,ec ECU,DM,21-054,90,87,99,87.9,1332,390,45,50,90.0,32,33,97.0,7,10,70.0,0,0.0,0.0,0,4,0,0,4
10,Pervis Estupiñán,30.0,ec ECU,LB,24-339,90,64,75,85.3,942,270,34,36,94.4,20,25,80.0,5,6,83.3,0,0.1,0.0,1,7,2,0,5
11,Levi Colwill,6.0,eng ENG,CB,19-303,90,60,64,93.8,1163,441,22,23,95.7,30,31,96.8,6,8,75.0,0,0.0,0.0,0,2,0,0,0
12,Lewis Dunk,5.0,eng ENG,CB,31-035,90,72,80,90.0,1401,589,31,32,96.9,35,37,94.6,5,10,50.0,0,0.0,0.0,0,1,0,0,2
13,Joël Veltman,34.0,nl NED,RB,30-345,90,62,79,78.5,889,311,37,40,92.5,22,27,81.5,2,5,40.0,1,0.0,0.0,1,4,0,0,10
14,Robert Sánchez,1.0,es ESP,GK,25-038,90,39,46,84.8,792,582,18,18,100.0,14,15,93.3,7,13,53.8,0,0.0,0.0,0,0,0,0,0
15,15 Players,,,,,990,620,721,86.0,9877,3400,324,345,93.9,218,247,88.3,46,76,60.5,2,0.6,1.1,7,33,12,3,47
