,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Oumar Niasse,19.0,sn SEN,FW,27-214,90,1,1,0,0,1,0,3,0.0,3,0,0,0,0,1,0,0
1,Ademola Lookman,31.0,ng NGA,LW,20-029,45,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,1,0
2,Tom Davies,26.0,eng ENG,CM,19-141,45,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0
3,Aaron Lennon,12.0,eng ENG,"RW,RM",30-216,75,3,1,3,0,0,0,2,0.0,2,1,1,0,1,4,1,0
4,Sandro Ramírez,9.0,es ESP,FW,22-132,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Gylfi Sigurðsson,18.0,is ISL,LM,28-071,90,6,5,1,4,1,3,5,60.0,2,3,1,2,3,9,4,0
6,Morgan Schneiderlin,2.0,fr FRA,CM,28-010,45,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0
7,Dominic Calvert-Lewin,29.0,eng ENG,"FW,RM",20-247,45,4,4,1,1,2,0,0,,0,2,0,2,0,4,1,0
8,Idrissa Gana Gueye,17.0,sn SEN,"CM,RM",28-053,90,10,7,6,3,1,3,4,75.0,1,1,0,1,1,11,1,0
9,Leighton Baines,3.0,eng ENG,LB,32-342,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,6,0
10,Michael Keane,4.0,eng ENG,CB,24-311,90,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,12,0
11,Phil Jagielka,6.0,eng ENG,CB,35-093,90,0,0,0,0,0,0,1,0.0,1,1,1,0,3,3,13,0
12,Jonjoe Kenny,43.0,eng ENG,RB,20-248,90,6,4,5,1,0,4,5,80.0,1,2,0,2,8,14,6,0
13,Jordan Pickford,1.0,eng ENG,GK,23-256,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,34,26,19,10,5,12,25,48.0,13,12,4,8,20,54,49,0
