,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Peter Crouch,25.0,eng ENG,FW,36-336,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
1,Eric Maxim Choupo-Moting,10.0,cm CMR,"LW,LM",28-284,90,2,2,0,2,0,1,3,33.3,2,0,0,0,2,4,0,0
2,Xherdan Shaqiri,22.0,ch SUI,RW,26-083,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Mame Biram Diouf,18.0,sn SEN,"RM,RW",30-016,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Charlie Adam,16.0,sct SCO,"LM,CM",32-022,90,3,1,1,1,1,1,4,25.0,3,0,0,0,0,3,0,1
5,Geoff Cameron,20.0,us USA,"CM,CB",32-174,90,3,1,2,1,0,1,3,33.3,2,1,0,1,0,3,7,0
6,Joe Allen,4.0,wls WAL,"RM,CM",27-293,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,1
7,Erik Pieters,3.0,nl NED,LB,29-147,70,2,1,2,0,0,1,2,50.0,1,3,2,1,2,4,5,0
8,Saido Berahino,9.0,bi BDI,FW,24-150,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Kevin Wimmer,5.0,at AUT,"CB,LB",25-047,90,1,1,1,0,0,1,1,100.0,0,2,0,2,3,4,3,0
10,Kurt Zouma,6.0,fr FRA,CB,23-066,90,1,1,0,1,0,0,0,,0,1,1,0,0,1,6,0
11,Tom Edwards,42.0,eng ENG,RB,18-344,90,2,1,1,1,0,0,0,,0,1,0,1,0,2,4,0
12,Jack Butland,1.0,eng ENG,GK,24-297,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
13,13 Players,,,,,990,14,8,7,6,1,5,15,33.3,10,8,3,5,7,21,30,2
