,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Marcus Rashford,10.0,eng ENG,"FW,RW",21-063,86,1,0,0,0,7,4,0,0,41,0,0,2,1.0,1.0,0.0,2,1,22,26,84.6,3,18,0,2,2
1,Jesse Lingard,14.0,eng ENG,RW,26-018,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.5,1,0,2,2,100.0,1,2,1,0,0
2,Anthony Martial,11.0,fr FRA,LW,23-028,62,0,0,0,0,2,0,0,0,55,0,0,1,0.1,0.1,0.1,3,0,32,44,72.7,2,37,5,3,1
3,Romelu Lukaku,9.0,be BEL,FW,25-234,28,1,0,0,0,2,2,0,0,19,0,0,0,0.7,0.7,0.0,1,1,6,13,46.2,0,11,2,0,0
4,Juan Mata,8.0,es ESP,RW,30-249,62,0,0,0,0,0,0,0,0,50,1,0,0,0.0,0.0,0.3,4,0,37,47,78.7,3,32,0,2,1
5,Alexis Sánchez,7.0,cl CHI,LW,30-014,28,0,1,0,0,1,0,0,0,17,1,1,0,0.1,0.1,0.5,3,1,9,10,90.0,2,12,2,1,1
6,Paul Pogba,6.0,fr FRA,AM,25-293,90,0,0,0,0,3,1,0,0,75,1,1,0,0.5,0.5,0.1,9,0,53,66,80.3,8,47,5,2,2
7,Nemanja Matić,31.0,rs SRB,DM,30-154,90,0,0,0,0,0,0,0,0,125,2,2,1,0.0,0.0,0.0,1,0,106,116,91.4,10,64,2,1,1
8,Ander Herrera,21.0,es ESP,DM,29-141,90,0,0,0,0,0,0,0,0,101,5,1,2,0.0,0.0,0.0,3,0,85,92,92.4,9,54,2,0,0
9,Luke Shaw,23.0,eng ENG,LB,23-174,90,0,0,0,0,0,0,1,0,119,3,2,1,0.0,0.0,0.0,0,0,97,108,89.8,8,54,7,1,1
10,Phil Jones,4.0,eng ENG,CB,26-315,90,0,0,0,0,1,0,0,0,73,1,2,0,0.2,0.2,0.0,0,0,57,61,93.4,1,39,0,0,0
11,Victor Lindelöf,2.0,se SWE,CB,24-169,90,0,0,0,0,0,0,1,0,62,1,0,1,0.0,0.0,0.3,3,0,47,52,90.4,5,32,0,0,0
12,Antonio Valencia,25.0,ec ECU,RB,33-151,90,0,0,0,0,0,0,0,0,66,0,1,4,0.0,0.0,0.0,0,0,48,56,85.7,0,31,0,1,0
13,David de Gea,1.0,es ESP,GK,28-056,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,22,29,75.9,0,13,0,0,0
14,14 Players,,,,,990,2,1,0,0,16,7,2,0,834,15,10,12,2.6,2.6,1.8,30,3,623,722,86.3,52,446,26,13,9
