,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Emmanuel Dennis,25.0,ng NGA,"FW,LM",24-089,90,1,0,0,3,1,1,2,1,1,0,0,0,3,0,3,0.0
1,Joshua King,7.0,no NOR,FW,30-028,90,0,0,0,5,0,0,1,0,1,0,0,0,1,4,10,28.6
2,Tom Cleverley,8.0,eng ENG,LM,32-184,69,0,0,0,1,0,0,1,0,2,0,0,0,6,0,0,
3,João Pedro,10.0,br BRA,FW,20-139,21,0,0,0,0,0,0,1,0,1,0,0,0,3,0,4,0.0
4,Edo Kayembe,39.0,cd COD,CM,23-254,45,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0
5,Imran Louza,6.0,ma MAR,CM,22-287,45,1,0,0,3,0,0,2,2,1,0,0,0,7,0,1,0.0
6,Moussa Sissoko,19.0,fr FRA,CM,32-180,90,0,0,0,1,0,0,0,0,2,0,0,0,5,0,4,0.0
7,Juraj Kucka,33.0,sk SVK,RM,34-351,45,0,0,0,0,0,0,1,1,3,0,0,0,6,0,0,
8,Ismaila Sarr,23.0,sn SEN,RM,23-352,45,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0.0
9,Hassane Kamara,14.0,ci CIV,LB,27-344,90,1,0,0,2,1,0,0,2,0,0,0,0,10,0,1,0.0
10,Samir Santos,22.0,br BRA,CB,27-069,90,0,0,0,1,0,0,0,5,0,0,0,0,8,1,2,33.3
11,Craig Cathcart,15.0,nir NIR,CB,33-006,90,0,0,0,0,0,0,0,0,2,0,0,0,8,3,1,75.0
12,Kiko Femenía,21.0,es ESP,RB,31-010,90,0,0,0,0,2,0,9,0,0,0,0,0,7,0,0,
13,Ben Foster,1.0,eng ENG,GK,38-315,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,3,0,0,16,7,1,18,11,13,0,0,0,72,8,28,22.2
