,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Demarai Gray,11.0,jm JAM,"FW,LM",26-186,90,1,0,0,0,1,1,0,0,35,0,1,2,0.1,0.1,0.0,0,0,18,25,72.0,3,24,2,1,0
1,Dominic Calvert-Lewin,9.0,eng ENG,FW,25-290,69,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,2,10,1,3,2
2,Neal Maupay,20.0,fr FRA,FW,26-139,21,0,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,6,1,0,0
3,Amadou Onana,8.0,be BEL,CM,21-137,90,0,0,0,0,1,0,1,0,35,1,2,4,0.0,0.0,0.0,0,0,20,24,83.3,2,16,0,0,0
4,Idrissa Gana Gueye,27.0,sn SEN,CM,33-096,77,0,1,0,0,0,0,0,0,28,0,2,2,0.0,0.0,0.1,3,2,18,20,90.0,3,16,1,1,0
5,Tom Davies,26.0,eng ENG,CM,24-184,13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,3,1,0,0
6,Alex Iwobi,17.0,ng NGA,"CM,RM",26-242,90,0,0,0,0,0,0,0,0,36,4,2,2,0.0,0.0,0.0,0,0,18,19,94.7,0,22,0,2,0
7,Vitaliy Mykolenko,19.0,ua UKR,LB,23-216,90,0,0,0,0,0,0,0,0,34,3,0,0,0.0,0.0,0.0,0,0,13,22,59.1,0,16,1,0,0
8,James Tarkowski,2.0,eng ENG,CB,30-042,90,0,0,0,0,0,0,1,0,39,1,1,3,0.0,0.0,0.0,0,0,20,23,87.0,1,19,0,0,0
9,Conor Coady,30.0,eng ENG,CB,29-309,90,0,0,0,0,0,0,0,0,30,0,1,1,0.0,0.0,0.0,0,0,22,25,88.0,0,22,0,0,0
10,Ben Godfrey,22.0,eng ENG,CB,24-350,89,0,0,0,0,0,0,0,0,38,1,1,3,0.0,0.0,0.0,0,0,25,29,86.2,3,27,0,2,1
11,Abdoulaye Doucouré,16.0,ml MLI,CB,29-364,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
12,Nathan Patterson,3.0,sct SCO,RB,21-076,69,0,0,0,0,0,0,1,0,32,2,1,1,0.0,0.0,0.0,0,0,18,24,75.0,1,15,0,0,0
13,Séamus Coleman,23.0,ie IRL,RB,34-081,21,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,7,8,87.5,0,5,1,0,0
14,Jordan Pickford,1.0,eng ENG,GK,28-299,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,12,32,37.5,0,16,0,0,0
15,15 Players,,,,,990,1,1,0,0,2,1,4,0,376,13,11,19,0.1,0.1,0.1,3,2,197,262,75.2,16,217,8,9,3
