,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Chris Wood,9.0,nz NZL,FW,29-089,90,42,2,3,15,24,5,42,0,0,,0,,16,25,10,0,1,0,4,1,38,14
1,Matěj Vydra,27.0,cz CZE,FW,28-309,85,34,0,0,14,20,4,34,1,1,100.0,0,0.0,15,32,9,0,0,0,5,1,24,11
2,Jay Rodriguez,19.0,eng ENG,FW,31-220,5,5,0,2,0,3,1,5,0,0,,0,,1,3,0,0,0,0,1,1,1,1
3,Dwight McNeil,11.0,eng ENG,LM,21-104,90,59,1,12,33,17,2,59,3,1,33.3,2,66.7,26,208,84,1,1,1,1,3,33,3
4,Josh Brownhill,8.0,eng ENG,CM,25-077,90,33,2,8,20,5,2,33,0,0,,0,,8,35,17,1,0,1,0,0,19,0
5,Ashley Westwood,18.0,eng ENG,CM,30-339,90,66,2,13,38,15,0,66,1,1,100.0,0,0.0,21,141,28,0,1,1,0,2,45,0
6,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-130,67,30,5,7,9,14,0,30,0,0,,0,,10,29,10,0,0,0,0,1,18,2
7,Robbie Brady,12.0,ie IRL,RM,29-051,23,9,1,2,4,3,0,9,0,0,,0,,5,55,21,1,1,0,0,0,6,2
8,Charlie Taylor,3.0,eng ENG,LB,27-169,62,35,1,6,24,5,0,35,0,0,,0,,13,58,24,0,1,0,1,0,21,1
9,Erik Pieters,23.0,nl NED,LB,32-211,28,25,4,7,11,7,0,25,1,0,0.0,1,100.0,6,16,7,0,0,0,0,0,12,0
10,Ben Mee,6.0,eng ENG,CB,31-166,90,72,10,28,44,0,0,72,0,0,,0,,19,101,27,0,0,0,0,0,35,0
11,James Tarkowski,5.0,eng ENG,CB,28-107,90,59,7,26,29,5,0,59,1,1,100.0,0,0.0,19,100,39,0,1,0,0,0,33,0
12,Matthew Lowton,2.0,eng ENG,RB,31-270,90,66,5,21,31,14,0,66,0,0,,0,,23,100,58,1,1,0,2,0,31,1
13,Nick Pope,1.0,eng ENG,GK,28-321,90,23,13,23,0,0,0,23,0,0,,0,,6,19,1,0,0,0,0,0,5,0
14,14 Players,,,,,990,558,53,158,272,132,14,558,7,4,57.1,3,42.9,188,922,335,4,7,3,14,9,321,35
