,num,joueur
0,26,Daniel Bachmann
1,4,Oghenekaro Etebo
2,5,William Troost-Ekong
3,8,Tom Cleverley
4,11,Adam Masina
5,12,Ken Sema
6,15,Craig Cathcart
7,23,Ismaila Sarr
8,25,Emmanuel Dennis
9,27,Christian Kabasele
10,33,Juraj Kucka
