,num,joueur
0,,Brad Guzan
1,,Nathan Baker
2,,Christian Benteke
3,,Matthew Lowton
4,,Andreas Weimann
5,,Charles N'Zogbia
6,,Ashley Westwood
7,,Ciaran Clark
8,,Enda Stevens
9,,Fabian Delph
10,,Brett Holman
