,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Joshua King,17.0,no NOR,FW,25-272,90,20,19,1,0,0,0,1,0,0,0,0,0,10,0,2
1,Dan Gosling,4.0,eng ENG,"FW,CM",27-255,90,26,24,2,0,0,0,0,1,0,0,0,0,18,0,1
2,Junior Stanislas,19.0,eng ENG,DM,27-322,74,21,17,4,0,0,0,4,0,4,1,3,0,13,0,2
3,Jermain Defoe,18.0,eng ENG,FW,35-007,16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,Andrew Surman,6.0,eng ENG,"DM,CM",31-055,90,26,25,1,1,0,0,0,0,0,0,0,0,21,0,0
5,Lewis Cook,16.0,eng ENG,"DM,CM",20-253,82,25,25,0,0,0,0,2,0,0,0,0,0,19,0,2
6,Lys Mousset,31.0,fr FRA,CB,21-248,8,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7,Charlie Daniels,11.0,eng ENG,"WB,LB",31-037,90,38,25,13,2,0,1,1,11,0,0,0,0,28,0,2
8,Adam Smith,15.0,eng ENG,WB,26-168,74,24,19,5,0,0,1,1,5,0,0,0,0,20,0,0
9,Jordon Ibe,33.0,eng ENG,RB,21-310,16,9,8,1,0,0,0,2,0,1,0,1,0,5,0,0
10,Nathan Aké,5.0,nl NED,CB,22-238,90,26,25,1,1,0,0,0,0,0,0,0,0,19,0,3
11,Steve Cook,3.0,eng ENG,CB,26-178,90,15,13,2,0,0,0,0,2,0,0,0,0,9,0,0
12,Simon Francis,2.0,eng ENG,CB,32-240,90,26,24,2,2,0,0,0,0,0,0,0,0,17,0,1
13,Asmir Begović,27.0,ba BIH,GK,30-116,90,30,12,18,6,0,0,0,0,0,0,0,0,9,0,0
14,14 Players,,,,,990,289,238,50,12,0,2,11,19,5,1,4,0,190,1,13
