,team,matchweek,Match Report
0,Arsenal-Stats,Matchweek 11,https://fbref.com/en/matches/09767606/Arsenal-Liverpool-November-3-2018-Premier-League
1,Fulham-Stats,Matchweek 31,https://fbref.com/en/matches/d8db9418/Fulham-Liverpool-March-17-2019-Premier-League
2,Manchester-City-Stats,Matchweek 12,https://fbref.com/en/matches/78fdbaf6/Manchester-Derby-Manchester-City-Manchester-United-November-11-2018-Premier-League
3,Newcastle-United-Stats,Matchweek 19,https://fbref.com/en/matches/3d252639/Liverpool-Newcastle-United-December-26-2018-Premier-League
4,Newcastle-United-Stats,Matchweek 25,https://fbref.com/en/matches/4c76b26c/Tottenham-Hotspur-Newcastle-United-February-2-2019-Premier-League
5,Southampton-Stats,Matchweek 19,https://fbref.com/en/matches/697ac3ce/Southampton-West-Ham-United-December-27-2018-Premier-League
6,West-Ham-United-Stats,Matchweek 19,https://fbref.com/en/matches/697ac3ce/Southampton-West-Ham-United-December-27-2018-Premier-League
