,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Jamie Vardy,9.0,eng ENG,FW,35-357,90,3,10,30.0,44,10,1,3,33.3,2,3,66.7,0,2,0.0,0,0.1,0.0,1,0,1,0,1
1,Harvey Barnes,7.0,eng ENG,LW,25-025,90,22,31,71.0,332,76,12,17,70.6,7,9,77.8,2,2,100.0,0,0.0,0.0,0,1,2,0,2
2,Ayoze Pérez,17.0,es ESP,"AM,CM,RW",29-158,90,25,41,61.0,343,36,12,14,85.7,11,17,64.7,0,4,0.0,0,0.2,0.0,2,0,1,0,2
3,Youri Tielemans,8.0,be BEL,"DM,CM,AM",25-241,90,56,72,77.8,964,415,27,31,87.1,22,28,78.6,6,8,75.0,0,0.5,0.2,1,12,5,1,15
4,Boubakary Soumaré,42.0,fr FRA,DM,23-310,7,3,3,100.0,38,2,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
5,Marc Albrighton,11.0,eng ENG,RW,33-046,83,40,66,60.6,606,254,24,29,82.8,9,14,64.3,4,14,28.6,0,0.2,0.1,3,4,3,1,5
6,Wilfred Ndidi,25.0,ng NGA,DM,26-018,71,21,29,72.4,230,50,18,20,90.0,3,5,60.0,0,2,0.0,0,0.0,0.0,0,0,0,0,3
7,Nampalys Mendy,24.0,sn SEN,DM,30-194,19,19,21,90.5,321,38,11,11,100.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0,1,0,0,0
8,Luke Thomas,33.0,eng ENG,LB,21-207,71,43,51,84.3,699,294,23,24,95.8,16,20,80.0,3,3,100.0,0,0.4,0.2,1,4,1,0,3
9,Kelechi Iheanacho,14.0,ng NGA,FW,26-092,19,3,4,75.0,34,0,2,2,100.0,1,1,100.0,0,0,,0,0.1,0.0,1,0,0,0,0
10,Wout Faes,3.0,be BEL,CB,24-275,90,84,95,88.4,1461,490,39,42,92.9,40,41,97.6,5,10,50.0,0,0.0,0.2,0,5,2,0,8
11,Daniel Amartey,18.0,gh GHA,CB,28-013,90,80,88,90.9,1304,439,40,42,95.2,35,36,97.2,2,5,40.0,0,0.0,0.0,1,5,0,0,4
12,Timothy Castagne,27.0,be BEL,"RB,CB",27-029,90,69,78,88.5,962,367,41,45,91.1,21,24,87.5,2,2,100.0,0,0.0,0.1,0,5,2,2,3
13,Danny Ward,1.0,wls WAL,GK,29-195,90,22,24,91.7,461,272,6,6,100.0,14,14,100.0,2,4,50.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,490,613,79.9,7799,2743,258,288,89.6,188,220,85.5,27,58,46.6,0,1.5,1.0,10,37,17,4,46
