,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Harry Kane,10.0,eng ENG,"FW,AM",27-229,90,0,0,0,0,3,1,0,0,29,1,0,1,0.2,0.2,0.0,2,0,13,20,65.0,0,13,1,0,0
1,Son Heung-min,7.0,kr KOR,LW,28-249,18,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0
2,Érik Lamela,11.0,ar ARG,"AM,RW",29-010,57,1,0,0,0,2,2,2,1,28,1,0,2,0.1,0.1,0.0,0,0,14,16,87.5,0,15,0,3,1
3,Gareth Bale,9.0,wls WAL,RW,31-241,56,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,13,19,68.4,1,15,1,1,0
4,Moussa Sissoko,17.0,fr FRA,DM,31-210,34,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,12,15,80.0,1,9,0,0,0
5,Lucas Moura,27.0,br BRA,"LW,AM",28-213,90,0,1,0,0,0,0,0,0,57,2,2,3,0.0,0.0,0.1,3,1,30,42,71.4,4,30,3,7,4
6,Tanguy Ndombele,28.0,fr FRA,"DM,AM",24-076,61,0,0,0,0,0,0,0,0,35,0,0,1,0.0,0.0,0.0,0,0,22,27,81.5,2,24,1,5,3
7,Dele Alli,20.0,eng ENG,"RW,AM",24-337,29,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,11,13,84.6,1,10,0,2,2
8,Pierre Højbjerg,5.0,dk DEN,DM,25-221,90,0,0,0,0,0,0,0,0,65,2,2,4,0.0,0.0,0.0,1,0,49,56,87.5,5,32,2,0,0
9,Sergio Reguilón,3.0,es ESP,LB,24-088,90,0,0,0,0,0,0,1,0,77,4,0,0,0.0,0.0,0.0,2,1,55,68,80.9,4,36,0,0,0
10,Toby Alderweireld,4.0,be BEL,CB,32-012,90,0,0,0,0,0,0,0,0,81,1,0,2,0.0,0.0,0.0,0,0,65,71,91.5,4,49,0,0,0
11,Davinson Sánchez,6.0,co COL,CB,24-275,90,0,0,0,0,1,0,1,0,83,3,1,2,0.1,0.1,0.0,2,0,57,71,80.3,3,50,0,1,1
12,Matt Doherty,2.0,ie IRL,RB,29-057,90,0,0,0,0,0,0,0,0,78,2,1,1,0.0,0.0,0.0,0,0,50,62,80.6,2,29,0,3,1
13,Hugo Lloris,1.0,fr FRA,GK,34-078,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,28,38,73.7,0,22,0,0,0
14,14 Players,,,,,975,1,1,0,0,6,3,4,1,626,18,6,16,0.4,0.4,0.2,10,2,421,520,81.0,27,336,8,22,12
