,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Lys Mousset,11.0,fr FRA,FW,24-329,60,7,6,1,0,0,0,0,0,0,0,0,0,5,0,0
1,Rhian Brewster,24.0,eng ENG,FW,20-276,30,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
2,David McGoldrick,17.0,ie IRL,FW,33-034,90,50,48,2,1,0,1,2,1,0,0,0,0,37,0,1
3,John Fleck,4.0,sct SCO,CM,29-131,90,55,50,5,0,0,1,2,0,3,2,0,0,45,0,1
4,Oliver Norwood,16.0,nir NIR,CM,29-265,90,80,75,4,1,0,2,5,0,3,3,0,0,62,1,0
5,Chris Basham,6.0,eng ENG,CM,32-166,90,35,35,0,0,0,0,0,0,0,0,0,0,23,0,1
6,Ben Osborn,23.0,eng ENG,WB,26-150,79,47,39,8,1,0,1,3,7,0,0,0,0,38,0,3
7,Antwoine Hackford,32.0,eng ENG,WB,16-288,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8,Jayden Bogle,20.0,eng ENG,WB,20-159,90,58,44,14,0,0,0,4,14,0,0,0,0,43,0,3
9,Enda Stevens,3.0,ie IRL,CB,30-177,90,86,77,9,3,0,2,3,6,0,0,0,0,71,0,1
10,John Egan,12.0,ie IRL,CB,28-074,90,51,50,0,0,0,0,0,0,0,0,0,0,46,1,0
11,Ethan Ampadu,22.0,wls WAL,CB,20-110,90,66,55,11,0,0,2,0,11,0,0,0,0,54,0,0
12,Aaron Ramsdale,1.0,eng ENG,GK,22-233,90,33,28,4,1,0,0,0,0,0,0,0,0,24,1,0
13,13 Players,,,,,990,577,516,58,7,0,9,20,39,6,5,0,0,455,3,10
