,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Willian José,12.0,br BRA,FW,29-068,90,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,100.0
1,Daniel Podence,10.0,pt POR,AM,25-101,67,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,
2,Vitinha,20.0,pt POR,"CM,AM",20-352,23,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
3,Pedro Neto,7.0,pt POR,AM,20-327,90,0,0,0,0,0,0,12,1,0,0,0,0,8,2,1,66.7
4,João Moutinho,28.0,pt POR,CM,34-144,77,0,0,0,1,0,0,1,1,3,0,0,0,6,0,0,
5,Fábio Silva,17.0,pt POR,AM,18-195,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0
6,Leander Dendoncker,32.0,be BEL,CM,25-290,90,0,0,0,1,1,0,0,1,1,0,0,0,6,2,2,50.0
7,Nélson Semedo,22.0,pt POR,WB,27-075,90,0,0,0,2,1,1,4,0,1,0,0,0,5,0,0,
8,Ki-Jana Hoever,2.0,nl NED,WB,19-012,62,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,
9,Adama Traoré,37.0,es ESP,WB,25-005,28,0,0,0,1,1,0,4,0,0,0,0,0,4,0,0,
10,Max Kilman,49.0,eng ENG,CB,23-252,90,1,0,0,4,1,0,0,1,3,0,0,0,5,1,2,33.3
11,Conor Coady,16.0,eng ENG,CB,27-340,90,1,0,0,0,1,0,0,0,2,0,0,0,4,1,0,100.0
12,Willy Boly,15.0,ci CIV,CB,29-362,90,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0.0
13,Rui Patrício,11.0,pt POR,GK,32-350,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,2,0,0,10,6,1,25,6,15,0,0,0,57,8,8,50.0
