,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Aleksandar Mitrović,9.0,rs SRB,FW,26-003,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
1,Ivan Cavaleiro,17.0,pt POR,LW,26-337,90,1,1,1,0,0,1,3,33.3,2,3,0,3,2,3,1,0
2,Aboubakar Kamara,47.0,mr MTN,RW,25-196,57,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
3,Neeskens Kebano,7.0,cd COD,RW,28-193,33,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
4,Josh Onomah,25.0,eng ENG,AM,23-145,57,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0
5,Bobby Reid,14.0,jm JAM,AM,27-230,33,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
6,Harrison Reed,21.0,eng ENG,DM,25-236,69,0,0,0,0,0,0,2,0.0,2,2,0,2,3,3,2,0
7,Mario Lemina,18.0,ga GAB,DM,27-018,21,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
8,Andre-Frank Zambo Anguissa,29.0,cm CMR,DM,24-308,90,4,2,1,3,0,1,1,100.0,0,4,0,4,3,7,1,0
9,Joe Bryan,23.0,eng ENG,LB,27-002,90,5,3,2,3,0,2,3,66.7,1,1,0,1,2,7,5,0
10,Denis Odoi,4.0,gh GHA,CB,32-115,90,1,1,1,0,0,0,0,,0,2,0,2,1,2,1,0
11,Michael Hector,3.0,jm JAM,CB,28-062,90,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0
12,Kenny Tete,2.0,nl NED,RB,24-346,90,3,2,1,1,1,1,2,50.0,1,0,0,0,4,7,3,0
13,Alphonse Areola,1.0,fr FRA,GK,27-205,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,18,11,8,9,1,5,17,29.4,12,16,1,15,16,34,15,0
