,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Gabriel Jesus,9.0,br BRA,FW,25-363,59,27,31,87.1,340,39,17,18,94.4,9,9,100.0,0,2,0.0,0,0.1,0.0,1,0,0,0,0
1,Bukayo Saka,7.0,eng ENG,RW,21-208,31,9,14,64.3,131,10,6,8,75.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0
2,Gabriel Martinelli,11.0,br BRA,LW,21-287,90,34,43,79.1,552,105,18,23,78.3,11,12,91.7,3,3,100.0,1,0.9,0.4,2,2,2,2,3
3,Leandro Trossard,19.0,be BEL,"RW,FW",28-118,90,35,43,81.4,648,107,16,18,88.9,11,12,91.7,6,7,85.7,1,1.3,0.7,3,2,0,0,2
4,Granit Xhaka,34.0,ch SUI,LM,30-186,85,49,53,92.5,798,194,21,22,95.5,21,22,95.5,4,4,100.0,0,0.3,0.3,1,3,3,1,7
5,Fabio Vieira,21.0,pt POR,LM,22-306,5,2,2,100.0,70,18,1,1,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
6,Thomas Partey,5.0,gh GHA,CM,29-292,59,44,46,95.7,902,294,15,15,100.0,20,21,95.2,8,8,100.0,0,0.0,0.0,0,7,0,0,3
7,Jorginho,20.0,it ITA,CM,31-102,31,27,31,87.1,428,99,13,15,86.7,13,15,86.7,1,1,100.0,0,0.0,0.0,0,0,1,0,3
8,Martin Ødegaard,8.0,no NOR,RM,24-105,84,45,54,83.3,774,115,23,28,82.1,20,20,100.0,2,4,50.0,1,0.2,0.3,2,5,1,0,4
9,Emile Smith Rowe,10.0,eng ENG,RM,22-247,6,1,1,100.0,15,12,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
10,Oleksandr Zinchenko,35.0,ua UKR,LB,26-107,84,88,109,80.7,1413,434,41,47,87.2,38,45,84.4,7,9,77.8,0,0.0,0.0,0,5,0,0,6
11,Kieran Tierney,3.0,sct SCO,LB,25-300,6,4,6,66.7,48,11,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
12,Gabriel Dos Santos,6.0,br BRA,CB,25-103,90,77,84,91.7,1277,533,34,38,89.5,38,39,97.4,4,5,80.0,0,0.0,0.0,0,8,0,0,9
13,Rob Holding,16.0,eng ENG,CB,27-193,90,58,69,84.1,1180,472,20,23,87.0,28,31,90.3,9,13,69.2,0,0.0,0.0,0,2,0,0,2
14,Ben White,4.0,eng ENG,RB,25-175,90,50,61,82.0,750,215,24,27,88.9,24,27,88.9,1,5,20.0,0,0.0,0.0,0,6,0,0,6
15,Aaron Ramsdale,1.0,eng ENG,GK,24-322,90,14,21,66.7,335,236,5,5,100.0,4,4,100.0,5,12,41.7,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,564,668,84.4,9661,2894,258,292,88.4,240,261,92.0,52,76,68.4,3,2.8,1.8,9,41,7,3,45
