,num,joueur
0,,John Ruddy
1,,Zak Whitbread
2,,Simon Lappin
3,,Simeon Jackson
4,,Elliott Ward
5,,Wes Hoolahan
6,,Russell Martin
7,,Grant Holt
8,,David Fox
9,,Jonny Howson
10,,Elliott Bennett
