,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Steve Mounié,24.0,bj BEN,FW,23-088,61,10,14,71.4,114,12,10,13,76.9,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
1,Laurent Depoitre,20.0,be BEL,FW,29-019,29,8,13,61.5,133,42,3,6,50.0,2,2,100.0,2,2,100.0,0,0.1,0.0,2,1,0,0,2
2,Rajiv van La Parra,17.0,nl NED,LW,26-205,61,24,29,82.8,310,98,14,15,93.3,7,8,87.5,1,2,50.0,0,0.0,0.0,1,3,1,1,2
3,Joe Lolley,18.0,eng ENG,LW,25-123,29,9,13,69.2,120,57,5,5,100.0,3,7,42.9,0,0,,0,0.0,0.0,0,1,0,0,3
4,Collin Quaner,23.0,de GER,RW,26-191,90,27,36,75.0,365,59,18,23,78.3,5,7,71.4,1,2,50.0,1,1.0,0.4,2,2,0,0,3
5,Tom Ince,22.0,eng ENG,AM,25-330,90,30,34,88.2,415,66,14,15,93.3,11,13,84.6,1,1,100.0,0,0.0,0.0,1,2,1,0,2
6,Jonathan Hogg,6.0,eng ENG,DM,29-020,90,68,74,91.9,1215,450,30,31,96.8,31,33,93.9,6,7,85.7,0,0.0,0.0,1,6,2,0,8
7,Aaron Mooy,10.0,au AUS,DM,27-102,90,62,91,68.1,1024,322,34,39,87.2,16,25,64.0,8,16,50.0,0,0.2,0.2,4,6,4,0,14
8,Chris Löwe,15.0,de GER,LB,28-254,82,43,54,79.6,651,206,26,28,92.9,16,21,76.2,1,5,20.0,0,0.1,0.0,1,2,1,1,5
9,Scott Malone,3.0,eng ENG,LB,26-276,8,7,10,70.0,65,18,6,7,85.7,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
10,Christopher Schindler,26.0,de GER,CB,27-241,90,39,43,90.7,743,229,18,18,100.0,15,17,88.2,6,7,85.7,0,0.0,0.0,0,2,0,0,2
11,Mathias Jørgensen,25.0,dk DEN,CB,27-247,90,46,53,86.8,800,309,14,16,87.5,22,24,91.7,5,6,83.3,0,0.0,0.0,0,3,0,0,2
12,Tommy Smith,2.0,eng ENG,RB,25-256,90,53,76,69.7,919,335,26,30,86.7,22,32,68.8,5,13,38.5,0,0.2,0.5,2,2,3,2,6
13,Jonas Lössl,1.0,dk DEN,GK,28-328,90,23,29,79.3,671,522,1,1,100.0,15,15,100.0,7,13,53.8,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,449,569,78.9,7545,2725,219,247,88.7,165,205,80.5,43,74,58.1,1,1.8,1.2,14,30,12,4,49
