,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Chris Wood,20.0,nz NZL,FW,30-134,90,0,0,0,1,2,1,0,0,0,0,0,0,2,5,4,55.6
1,Allan Saint-Maximin,10.0,fr FRA,LW,25-039,75,0,0,0,1,2,1,1,0,1,0,0,0,3,0,0,
2,Jacob Murphy,23.0,eng ENG,RW,27-055,15,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0.0
3,Miguel Almirón,24.0,py PAR,RW,28-069,76,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0
4,Joe Willock,28.0,eng ENG,CM,22-243,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
5,Joelinton,7.0,br BRA,"LM,LW",25-249,90,0,0,0,2,0,0,0,4,0,0,0,0,6,1,0,100.0
6,Jonjo Shelvey,8.0,eng ENG,CM,30-052,90,0,0,0,1,1,0,1,0,1,0,0,0,6,0,0,
7,Bruno Guimarães,39.0,br BRA,"RM,CM",24-155,89,0,0,0,3,4,0,0,2,1,0,0,0,9,0,1,0.0
8,Sean Longstaff,36.0,eng ENG,RW,24-172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,Matt Targett,13.0,eng ENG,LB,26-214,90,0,0,0,0,1,0,3,2,4,0,0,0,4,2,0,100.0
10,Dan Burn,33.0,eng ENG,CB,29-346,90,0,0,0,0,0,0,0,1,0,0,0,0,7,5,5,50.0
11,Fabian Schär,5.0,ch SUI,CB,30-121,90,0,0,0,1,1,0,0,2,1,0,0,0,7,4,5,44.4
12,Emil Krafth,17.0,se SWE,RB,27-261,90,0,0,0,2,1,0,1,2,3,0,0,0,4,3,1,75.0
13,Martin Dúbravka,1.0,sk SVK,GK,33-095,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,1,0,0,12,12,2,6,14,12,0,0,0,51,21,20,51.2
