,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Wout Weghorst,9.0,nl NED,FW,29-182,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
1,Maxwel Cornet,20.0,ci CIV,"FW,LM",25-131,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Dwight McNeil,11.0,eng ENG,"LM,RM",22-075,90,2,2,1,1,0,1,3,33.3,2,0,0,0,1,3,0,0
3,Dale Stephens,16.0,eng ENG,CM,32-238,90,3,1,0,2,1,3,6,50.0,3,2,1,1,1,4,0,0
4,Ashley Westwood,18.0,eng ENG,CM,31-310,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
5,Aaron Lennon,17.0,eng ENG,RM,34-295,65,3,1,1,1,1,1,1,100.0,0,0,0,0,0,3,1,0
6,Jay Rodriguez,19.0,eng ENG,FW,32-191,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
7,Erik Pieters,23.0,nl NED,LB,33-182,90,3,1,2,1,0,2,3,66.7,1,2,0,2,0,3,3,0
8,Ben Mee,6.0,eng ENG,CB,32-137,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,4,0
9,James Tarkowski,5.0,eng ENG,CB,29-078,90,3,1,3,0,0,1,2,50.0,1,1,0,1,1,4,7,0
10,Connor Roberts,14.0,wls WAL,RB,26-135,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
11,Nick Pope,1.0,eng ENG,GK,29-292,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
12,12 Players,,,,,990,14,6,7,5,2,8,16,50.0,8,8,2,6,6,20,23,0
