,num,joueur
0,,Paul Robinson
1,,Christopher Samba
2,,Mauro Formica
3,,Rubén Rochina
4,,Junior Hoilett
5,,Jason Lowe
6,,Morten Gamst Pedersen
7,,Yakubu Aiyegbeni
8,,David Dunn
9,,Gaël Givet
10,,Scott Dann
