,num,joueur
0,1,Willy Caballero
1,2,Antonio Rüdiger
2,3,Marcos Alonso
3,4,Cesc Fàbregas
4,7,N'Golo Kanté
5,9,Álvaro Morata
6,11,Pedro
7,21,Davide Zappacosta
8,22,Willian
9,27,Andreas Christensen
10,28,César Azpilicueta
