,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jordan Ayew,18.0,gh GHA,FW,26-141,87,36,0,6,20,13,4,36,4,3,75.0,1,25.0,18,186,117,3,1,1,0,2,22,4
1,Wilfried Bony,2.0,ci CIV,FW,29-051,3,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0
2,Sam Clucas,17.0,eng ENG,LM,27-127,89,28,0,5,7,16,4,28,1,0,0.0,1,100.0,14,64,12,0,0,0,0,1,18,3
3,Wayne Routledge,15.0,eng ENG,LM,33-023,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
4,Ki Sung-yueng,4.0,kr KOR,CM,29-006,90,41,1,8,21,12,0,41,0,0,,0,,16,106,42,0,1,0,0,0,24,0
5,Leroy Fer,8.0,nl NED,CM,28-025,90,38,6,17,18,6,0,38,4,2,50.0,2,50.0,15,126,73,1,1,0,0,1,17,0
6,Nathan Dyer,12.0,eng ENG,RM,30-062,82,37,0,6,18,14,3,37,1,1,100.0,0,0.0,21,146,95,3,0,1,4,2,26,5
7,Tom Carroll,14.0,eng ENG,RM,25-247,8,5,0,1,3,1,0,5,0,0,,0,,2,5,4,0,0,0,1,0,2,0
8,Martin Olsson,16.0,se SWE,LB,29-258,90,37,1,18,13,7,0,37,0,0,,0,,13,120,33,2,0,0,0,0,16,1
9,Alfie Mawson,6.0,eng ENG,CB,24-011,90,38,7,21,13,4,2,38,0,0,,0,,17,101,71,0,0,0,0,0,22,0
10,Federico Fernández,33.0,ar ARG,CB,28-343,90,26,6,19,7,0,0,26,0,0,,0,,6,33,6,0,0,0,0,0,15,0
11,Mike van der Hoorn,5.0,nl NED,CB,25-107,90,35,7,23,13,1,1,35,0,0,,0,,16,69,41,0,0,0,0,0,23,1
12,Kyle Naughton,26.0,eng ENG,RB,29-074,90,64,5,18,34,12,0,64,1,0,0.0,1,100.0,21,132,88,1,3,0,1,0,35,0
13,Łukasz Fabiański,1.0,pl POL,GK,32-287,90,33,30,33,0,0,0,33,0,0,,0,,21,121,72,0,0,0,0,0,14,0
14,14 Players,,,,,990,419,63,175,168,86,14,419,11,6,54.5,5,45.5,180,1209,654,10,6,2,6,6,235,14
