,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Erling Haaland,9.0,no NOR,FW,22-177,90,14,15,93.3,204,31,8,9,88.9,6,6,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
1,Phil Foden,47.0,eng ENG,LW,22-231,56,11,12,91.7,134,0,9,9,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Jack Grealish,10.0,eng ENG,LW,27-126,34,11,13,84.6,152,22,8,8,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
3,Riyad Mahrez,26.0,dz ALG,RW,31-327,90,47,55,85.5,715,167,25,30,83.3,19,19,100.0,2,4,50.0,0,0.0,0.1,0,3,4,1,6
4,Bernardo Silva,20.0,pt POR,LM,28-157,90,57,73,78.1,737,103,38,43,88.4,16,23,69.6,0,2,0.0,0,0.0,0.0,0,2,0,0,2
5,Rodri,16.0,es ESP,CM,26-206,90,102,108,94.4,1909,331,40,42,95.2,49,51,96.1,13,14,92.9,0,0.0,0.1,1,7,1,0,10
6,Kevin De Bruyne,17.0,be BEL,RM,31-200,90,35,51,68.6,673,172,11,18,61.1,22,26,84.6,1,1,100.0,1,0.4,1.3,1,2,2,0,7
7,João Cancelo,7.0,pt POR,LB,28-232,90,67,83,80.7,985,176,41,48,85.4,25,30,83.3,1,4,25.0,0,0.1,0.1,1,6,3,1,6
8,Nathan Aké,6.0,nl NED,CB,27-330,90,102,106,96.2,1839,561,40,41,97.6,54,54,100.0,8,10,80.0,0,0.0,0.0,0,4,0,0,2
9,Manuel Akanji,25.0,ch SUI,CB,27-179,90,101,110,91.8,1735,491,40,42,95.2,57,61,93.4,3,6,50.0,0,0.0,0.0,0,5,0,0,4
10,Kyle Walker,2.0,eng ENG,RB,32-231,90,83,100,83.0,1169,257,48,54,88.9,32,41,78.0,2,4,50.0,0,0.0,0.0,1,5,0,0,4
11,Ederson,31.0,br BRA,GK,29-150,90,48,52,92.3,1083,672,13,13,100.0,24,24,100.0,10,14,71.4,0,0.0,0.0,0,0,0,0,0
12,12 Players,,,,,990,678,778,87.1,11335,2983,321,357,89.9,308,340,90.6,40,60,66.7,1,0.5,1.7,4,34,10,2,42
