,num,joueur
0,,Brad Friedel
1,,Sandro
2,,Jake Livermore
3,,Benoît Assou-Ekotto
4,,Emmanuel Adebayor
5,,Ledley King
6,,Louis Saha
7,,Luka Modrić
8,,Younès Kaboul
9,,Aaron Lennon
10,,Kyle Walker
