,num,joueur
0,27,Asmir Begović
1,2,Simon Francis
2,3,Steve Cook
3,5,Nathan Aké
4,6,Andrew Surman
5,11,Charlie Daniels
6,13,Callum Wilson
7,16,Lewis Cook
8,17,Joshua King
9,24,Ryan Fraser
10,33,Jordon Ibe
