,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Chris Wood,20.0,nz NZL,FW,30-068,90,0,0,0,2,0,1,0,0,0,0,0,0,3,13,2,86.7
1,Allan Saint-Maximin,10.0,fr FRA,LW,24-338,90,0,0,0,3,4,0,3,1,0,0,0,0,2,0,0,
2,Ryan Fraser,21.0,sct SCO,RW,27-354,90,0,0,0,1,1,1,8,0,0,0,0,0,5,0,1,0.0
3,Joelinton,7.0,br BRA,LM,25-183,90,1,0,0,4,2,0,0,1,4,0,0,0,4,3,2,60.0
4,Jonjo Shelvey,8.0,eng ENG,CM,29-351,90,1,0,0,1,1,0,0,1,1,0,0,0,6,0,1,0.0
5,Joe Willock,28.0,eng ENG,RM,22-177,89,0,0,0,4,2,0,0,1,2,0,0,0,8,0,0,
6,Bruno Guimarães,39.0,br BRA,RM,24-089,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
7,Javier Manquillo,19.0,es ESP,LB,27-284,44,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0.0
8,Paul Dummett,3.0,wls WAL,LB,30-140,46,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,50.0
9,Dan Burn,33.0,eng ENG,CB,29-280,90,1,0,0,1,1,1,0,1,0,0,0,0,4,1,0,100.0
10,Fabian Schär,5.0,ch SUI,CB,30-055,90,0,0,0,1,0,0,0,5,0,0,0,0,5,1,1,50.0
11,Kieran Trippier,15.0,eng ENG,RB,31-147,47,0,0,0,1,1,0,0,2,1,0,0,0,4,3,0,100.0
12,Emil Krafth,17.0,se SWE,RB,27-195,43,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0.0
13,Martin Dúbravka,1.0,sk SVK,GK,33-029,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,3,0,0,22,15,3,11,12,8,0,0,0,49,22,12,64.7
