,num,joueur
0,1,Sam Johnstone
1,2,Darnell Furlong
2,8,Jake Livermore
3,11,Grady Diangana
4,12,Matheus Pereira
5,14,Conor Townsend
6,17,Filip Krovinović
7,18,Conor Gallagher
8,20,Branislav Ivanović
9,26,Ahmed Hegazi
10,29,Karlan Grant
