,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Teemu Pukki,22.0,fi FIN,FW,31-317,90,16,0,1,9,6,2,16,0,0,,0,,8,17,0,0,0,0,4,1,8,2
1,Adam Idah,35.0,ie IRL,"FW,RM",20-363,83,21,2,4,7,10,4,21,0,0,,0,,13,80,15,3,0,1,3,1,17,2
2,Jon Rowe,46.0,eng ENG,RM,18-285,7,4,0,0,2,2,0,4,0,0,,0,,0,0,0,0,0,0,2,0,0,0
3,Milot Rashica,17.0,xk KVX,LM,25-226,90,30,3,9,9,14,1,30,4,1,25.0,3,75.0,12,95,43,2,1,1,2,2,12,3
4,Kenny McLean,23.0,sct SCO,"CM,DM",30-032,90,33,2,12,20,3,2,33,3,1,33.3,2,66.7,16,45,7,0,0,0,0,0,18,1
5,Pierre Lees-Melou,20.0,fr FRA,CM,28-260,73,38,3,19,18,1,0,38,0,0,,0,,22,83,20,0,0,0,1,1,22,1
6,Mathias Normann,16.0,no NOR,CM,25-257,17,10,1,4,7,0,0,10,0,0,,0,,4,8,2,0,0,0,0,0,1,0
7,Przemysław Płacheta,11.0,pl POL,RM,23-323,63,21,2,7,9,5,0,21,3,0,0.0,3,100.0,10,19,1,0,0,0,2,1,8,2
8,Billy Gilmour,8.0,sct SCO,CM,20-243,27,13,1,2,7,4,0,13,0,0,,0,,7,29,26,1,0,0,2,0,8,0
9,Brandon Williams,21.0,eng ENG,LB,21-159,90,60,6,23,28,9,0,60,0,0,,0,,25,105,61,1,0,0,1,1,21,0
10,Ben Gibson,4.0,eng ENG,CB,29-025,90,44,11,27,17,0,0,44,0,0,,0,,26,173,124,0,0,0,0,0,24,0
11,Grant Hanley,5.0,sct SCO,CB,30-081,90,38,9,26,12,1,0,38,0,0,,0,,18,64,41,0,0,0,0,0,19,0
12,Max Aarons,2.0,eng ENG,RB,22-036,90,46,9,25,18,5,0,46,2,2,100.0,0,0.0,19,105,47,0,0,0,2,0,16,0
13,Angus Gunn,28.0,sct SCO,GK,26-018,90,39,33,38,1,0,0,39,0,0,,0,,18,85,51,0,0,0,0,0,7,0
14,14 Players,,,,,990,413,82,197,164,60,9,413,12,4,33.3,8,66.7,198,908,438,7,1,2,19,7,181,11
