,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Phil Foden,47.0,eng ENG,FW,21-260,80,54,0,0,25,30,4,54,4,4,100.0,0,0.0,38,243,76,1,2,0,3,1,41,7
1,Liam Delap,48.0,eng ENG,FW,19-004,10,1,0,0,1,0,0,1,0,0,,0,,1,1,0,0,0,0,0,0,1,0
2,Raheem Sterling,7.0,eng ENG,LW,27-066,90,55,1,3,10,42,14,54,5,3,60.0,2,40.0,52,289,147,7,2,7,3,2,49,18
3,Riyad Mahrez,26.0,dz ALG,RW,30-356,83,56,0,3,7,46,6,56,3,2,66.7,1,33.3,38,238,102,1,1,1,3,0,40,10
4,Kayky Chagas,37.0,br BRA,RW,18-246,7,3,0,0,1,2,0,3,0,0,,0,,3,38,20,1,1,0,1,0,3,1
5,İlkay Gündoğan,8.0,de GER,LM,31-111,90,80,1,12,33,36,6,80,1,1,100.0,0,0.0,48,324,107,4,2,1,1,0,57,8
6,Fernandinho,25.0,br BRA,CM,36-284,90,93,2,17,55,22,2,93,3,3,100.0,0,0.0,71,306,134,1,3,0,1,1,81,0
7,Bernardo Silva,20.0,pt POR,RM,27-186,74,46,0,5,17,25,5,46,2,2,100.0,0,0.0,37,200,130,5,2,0,1,2,41,10
8,James Mcatee,87.0,eng ENG,RM,19-117,16,10,0,1,7,2,0,10,0,0,,0,,4,29,9,1,0,0,1,1,7,2
9,Oleksandr Zinchenko,11.0,ua UKR,LB,25-059,90,115,1,14,51,51,3,115,0,0,,0,,71,246,114,3,1,1,0,0,94,10
10,Nathan Aké,6.0,nl NED,CB,26-359,90,102,9,46,52,4,3,102,0,0,,0,,75,387,289,3,1,0,0,1,80,1
11,Rúben Dias,3.0,pt POR,CB,24-274,90,92,5,36,52,4,3,92,1,1,100.0,0,0.0,67,469,375,2,0,0,1,0,75,0
12,Kyle Walker,2.0,eng ENG,RB,31-260,90,86,1,14,47,25,3,86,0,0,,0,,56,215,125,4,2,0,0,0,64,8
13,Ederson,31.0,br BRA,GK,28-179,90,37,30,37,0,0,0,37,0,0,,0,,30,123,95,0,0,0,0,0,25,0
14,14 Players,,,,,990,830,50,188,358,289,49,829,19,16,84.2,3,15.8,591,3108,1723,33,17,10,15,8,658,75
