,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2017-08-12,15:00 ,Premier League,Matchweek 1,Sat,Home,D,0,0,Swansea City,2.0,0.3,60,"31,447",Steven Davis,4-2-3-1,Mike Jones,https://fbref.com/en/matches/e782371e/Southampton-Swansea-City-August-12-2017-Premier-League,
1,2017-08-19,15:00 ,Premier League,Matchweek 2,Sat,Home,W,3,2,West Ham,2.1,2.0,66,"31,424",Steven Davis,4-2-3-1,Lee Mason,https://fbref.com/en/matches/4dc6e9ad/Southampton-West-Ham-United-August-19-2017-Premier-League,
3,2017-08-26,15:00 ,Premier League,Matchweek 3,Sat,Away,D,0,0,Huddersfield,0.7,1.4,55,"23,548",Steven Davis,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/2b22bafa/Huddersfield-Town-Southampton-August-26-2017-Premier-League,
4,2017-09-09,15:00 ,Premier League,Matchweek 4,Sat,Home,L,0,2,Watford,0.3,0.7,53,"31,435",Steven Davis,4-2-3-1,Lee Probert,https://fbref.com/en/matches/bb0151f4/Southampton-Watford-September-9-2017-Premier-League,
5,2017-09-16,12:30 ,Premier League,Matchweek 5,Sat,Away,W,1,0,Crystal Palace,1.0,2.0,54,"24,199",Steven Davis,4-2-3-1,Robert Madley,https://fbref.com/en/matches/720202a0/Crystal-Palace-Southampton-September-16-2017-Premier-League,
6,2017-09-23,15:00 ,Premier League,Matchweek 6,Sat,Home,L,0,1,Manchester Utd,1.0,1.2,60,"31,930",Steven Davis,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/3af86414/Southampton-Manchester-United-September-23-2017-Premier-League,
7,2017-09-30,15:00 ,Premier League,Matchweek 7,Sat,Away,L,1,2,Stoke City,1.4,2.4,70,"29,285",Steven Davis,4-2-3-1,Mike Jones,https://fbref.com/en/matches/44cd18c0/Stoke-City-Southampton-September-30-2017-Premier-League,
8,2017-10-15,16:00 ,Premier League,Matchweek 8,Sun,Home,D,2,2,Newcastle Utd,1.5,1.2,62,"31,437",Maya Yoshida,4-4-2,Kevin Friend,https://fbref.com/en/matches/a479dc92/Southampton-Newcastle-United-October-15-2017-Premier-League,
9,2017-10-21,17:30 ,Premier League,Matchweek 9,Sat,Home,W,1,0,West Brom,2.0,0.4,65,"29,947",Steven Davis,4-1-2-1-2◆,Graham Scott,https://fbref.com/en/matches/424a0e74/Southampton-West-Bromwich-Albion-October-21-2017-Premier-League,
10,2017-10-29,13:30 ,Premier League,Matchweek 10,Sun,Away,D,1,1,Brighton,0.3,1.2,48,"30,564",Steven Davis,4-1-4-1,Niel Swarbrick,https://fbref.com/en/matches/864d3ffd/Brighton-and-Hove-Albion-Southampton-October-29-2017-Premier-League,
