,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ruben Loftus-Cheek,15.0,eng ENG,FW,25-049,62,19,19,0,0,0,0,0,0,0,0,0,0,12,0,2
1,Aleksandar Mitrović,9.0,rs SRB,FW,26-178,28,11,11,0,0,1,0,0,0,0,0,0,0,11,0,0
2,Ivan Cavaleiro,17.0,pt POR,LW,27-146,79,22,17,4,1,0,0,7,0,3,0,2,1,13,1,0
3,Antonee Robinson,33.0,us USA,LW,23-217,11,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
4,Ademola Lookman,19.0,ng NGA,RW,23-144,90,24,19,5,0,0,0,2,0,1,1,0,0,18,0,1
5,Mario Lemina,18.0,ga GAB,LM,27-193,72,26,25,1,1,0,0,0,0,0,0,0,0,21,0,0
6,Josh Onomah,25.0,eng ENG,LM,23-320,18,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
7,Harrison Reed,21.0,eng ENG,CM,26-045,90,59,52,7,7,0,0,1,0,0,0,0,0,50,0,1
8,Andre-Frank Zambo Anguissa,29.0,cm CMR,RM,25-117,90,44,44,0,0,0,0,2,0,0,0,0,0,33,0,1
9,Ola Aina,34.0,ng NGA,LB,24-156,90,56,40,16,1,0,1,2,15,0,0,0,0,43,0,2
10,Tosin Adarabioyo,16.0,eng ENG,CB,23-170,90,57,56,1,1,0,0,0,0,0,0,0,0,46,0,2
11,Joachim Andersen,5.0,dk DEN,CB,24-286,90,73,72,1,1,0,2,0,0,0,0,0,0,59,0,0
12,Kenny Tete,2.0,nl NED,RB,25-155,90,46,38,8,0,0,0,3,8,0,0,0,0,35,0,2
13,Alphonse Areola,1.0,fr FRA,GK,28-014,90,34,25,9,4,0,0,0,0,0,0,0,0,25,0,0
14,14 Players,,,,,990,490,437,52,16,1,3,17,23,4,1,2,1,382,1,11
