,num,joueur
0,,Shaun Derry
1,,Shaun Wright-Phillips
2,,Anton Ferdinand
3,,Jamie Mackie
4,,Joey Barton
5,,Djibril Cissé
6,,Luke Young
7,,Taye Taiwo
8,,Nedum Onuoha
9,,
10,,Radek Černý
