,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Eric Maxim Choupo-Moting,10.0,cm CMR,"FW,AM",28-242,90,20,32,62.5,211,30,10,14,71.4,3,4,75.0,1,2,50.0,0,0.1,0.1,2,0,2,1,1
1,Ramadan Sobhi,32.0,eg EGY,AM,20-301,90,28,31,90.3,430,109,16,17,94.1,8,10,80.0,2,2,100.0,0,0.0,0.2,1,2,3,0,5
2,Xherdan Shaqiri,22.0,ch SUI,AM,26-041,72,43,52,82.7,688,211,23,25,92.0,14,17,82.4,5,8,62.5,1,0.1,0.0,1,4,2,0,4
3,Peter Crouch,25.0,eng ENG,FW,36-294,18,8,10,80.0,90,53,4,5,80.0,2,3,66.7,0,0,,0,0.1,0.2,1,1,0,0,1
4,Joe Allen,4.0,wls WAL,CM,27-251,90,40,51,78.4,646,210,24,24,100.0,13,17,76.5,3,6,50.0,0,0.1,0.2,1,5,1,0,13
5,Darren Fletcher,24.0,sct SCO,CM,33-292,90,49,60,81.7,984,378,15,18,83.3,21,24,87.5,10,14,71.4,0,0.1,0.6,4,5,2,0,5
6,Erik Pieters,3.0,nl NED,WB,29-105,90,27,38,71.1,404,60,16,19,84.2,11,15,73.3,0,2,0.0,0,0.0,0.0,0,0,0,0,1
7,Mame Biram Diouf,18.0,sn SEN,WB,29-339,90,13,22,59.1,171,71,7,10,70.0,3,7,42.9,1,2,50.0,0,0.0,0.0,0,1,0,0,3
8,Kevin Wimmer,5.0,at AUT,CB,25-005,90,31,36,86.1,688,257,10,11,90.9,16,19,84.2,5,6,83.3,0,0.1,0.0,1,2,0,0,3
9,Ryan Shawcross,17.0,eng ENG,CB,30-047,90,27,34,79.4,502,207,6,8,75.0,19,22,86.4,1,2,50.0,0,0.0,0.0,0,1,0,0,2
10,Kurt Zouma,6.0,fr FRA,CB,23-024,90,40,52,76.9,682,372,18,21,85.7,16,21,76.2,4,8,50.0,0,0.0,0.0,0,3,0,0,6
11,Lee Grant,33.0,eng ENG,GK,34-297,90,17,30,56.7,625,514,3,3,100.0,7,7,100.0,7,20,35.0,0,0.0,0.0,0,0,0,0,0
12,12 Players,,,,,990,343,448,76.6,6121,2472,152,175,86.9,133,166,80.1,39,72,54.2,1,0.7,1.3,11,24,10,1,44
