,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Laurent Depoitre,20.0,be BEL,FW,29-058,90,32,3,6,15,11,2,32,0,0,,0,,10,26,11,0,0,0,2,2,20,0
1,Rajiv van La Parra,17.0,nl NED,LM,26-244,68,30,0,10,12,8,1,30,4,1,25.0,3,75.0,18,178,43,2,1,0,1,1,18,0
2,Tom Ince,22.0,eng ENG,LM,26-004,22,9,0,1,6,3,0,9,1,1,100.0,0,0.0,6,76,9,0,1,0,1,0,8,1
3,Philip Billing,8.0,dk DEN,CM,21-237,32,16,1,8,6,2,0,16,0,0,,0,,7,29,23,0,1,0,1,0,4,0
4,Aaron Mooy,10.0,au AUS,CM,27-141,58,35,3,14,15,7,1,35,0,0,,0,,18,91,34,1,1,0,1,1,17,0
5,Florent Hadergjonaj,33.0,xk KVX,CM,23-187,90,48,2,11,21,18,4,48,1,0,0.0,1,100.0,30,164,102,2,4,0,2,0,30,6
6,Collin Quaner,23.0,de GER,RM,26-230,90,31,3,11,8,12,2,31,2,1,50.0,1,50.0,16,70,33,1,0,0,4,1,17,5
7,Jonathan Hogg,6.0,eng ENG,DM,29-059,90,56,4,20,33,4,0,56,0,0,,0,,30,118,39,1,1,0,1,3,28,0
8,Terence Kongolo,5.0,nl NED,LB,23-354,90,41,10,19,15,8,1,41,0,0,,0,,15,81,26,0,2,1,0,2,16,2
9,Christopher Schindler,26.0,de GER,CB,27-280,58,17,3,15,3,0,0,17,0,0,,0,,8,34,28,0,0,0,0,0,5,0
10,Michael Hefele,44.0,de GER,CB,27-155,32,13,2,6,7,0,0,13,0,0,,0,,7,72,54,1,1,0,0,0,5,0
11,Mathias Jørgensen,25.0,dk DEN,CB,27-286,90,25,7,15,10,0,0,25,0,0,,0,,7,20,16,0,0,0,0,0,9,0
12,Tommy Smith,2.0,eng ENG,RB,25-295,90,33,5,15,13,5,0,33,1,1,100.0,0,0.0,17,115,89,3,1,0,0,0,16,1
13,Jonas Lössl,1.0,dk DEN,GK,29-002,90,33,28,33,0,0,0,33,0,0,,0,,14,169,114,0,0,0,0,0,5,0
14,14 Players,,,,,990,419,71,184,164,78,11,419,9,4,44.4,5,55.6,203,1243,621,11,13,1,13,10,198,15
