,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
11,2022-10-19,19:30 ,Premier League,Matchweek 12,Wed,Home,D,0,0,Chelsea,1.3,0.9,34,"17,118",Ivan Toney,3-5-2,Jarred Gillett,https://fbref.com/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League,
12,2022-10-23,14:00 ,Premier League,Matchweek 13,Sun,Away,L,0,4,Aston Villa,0.9,2.8,55,"41,693",Ivan Toney,3-5-2,Darren England,https://fbref.com/en/matches/7764ca02/Aston-Villa-Brentford-October-23-2022-Premier-League,
13,2022-10-29,15:00 ,Premier League,Matchweek 14,Sat,Home,D,1,1,Wolves,1.4,0.6,58,"17,051",Ivan Toney,4-3-3,Robert Madley,https://fbref.com/en/matches/41e403d3/Brentford-Wolverhampton-Wanderers-October-29-2022-Premier-League,
14,2022-11-05,15:00 ,Premier League,Matchweek 15,Sat,Away,D,2,2,Nott'ham Forest,1.5,1.5,52,"28,869",David Raya,4-3-3,Andre Marriner,https://fbref.com/en/matches/12251835/Nottingham-Forest-Brentford-November-5-2022-Premier-League,
16,2022-11-12,12:30 ,Premier League,Matchweek 16,Sat,Away,W,2,1,Manchester City,1.3,1.6,26,"52,786",Ivan Toney,3-5-2,Peter Bankes,https://fbref.com/en/matches/28b60c1b/Manchester-City-Brentford-November-12-2022-Premier-League,
17,2022-12-26,12:30 ,Premier League,Matchweek 17,Mon,Home,D,2,2,Tottenham,2.0,1.1,39,"17,137",Christian Nørgaard,3-5-2,David Coote,https://fbref.com/en/matches/14e4f648/Brentford-Tottenham-Hotspur-December-26-2022-Premier-League,
18,2022-12-30,19:45 ,Premier League,Matchweek 18,Fri,Away,W,2,0,West Ham,1.6,1.3,37,"62,467",Christian Nørgaard,3-5-2,Darren England,https://fbref.com/en/matches/56acbbbe/West-Ham-United-Brentford-December-30-2022-Premier-League,
19,2023-01-02,17:30 ,Premier League,Matchweek 19,Mon,Home,W,3,1,Liverpool,1.7,2.0,28,"17,163",Christian Nørgaard,3-5-2,Stuart Attwell,https://fbref.com/en/matches/af6aa183/Brentford-Liverpool-January-2-2023-Premier-League,
21,2023-01-14,17:30 ,Premier League,Matchweek 20,Sat,Home,W,2,0,Bournemouth,1.4,0.6,50,"17,031",Christian Nørgaard,4-3-3,Jarred Gillett,https://fbref.com/en/matches/3f992264/Brentford-Bournemouth-January-14-2023-Premier-League,
22,2023-01-22,14:00 ,Premier League,Matchweek 21,Sun,Away,D,0,0,Leeds United,0.4,0.5,42,"36,260",Christian Nørgaard,3-5-2,Peter Bankes,https://fbref.com/en/matches/f0e7d8a8/Leeds-United-Brentford-January-22-2023-Premier-League,
23,2023-02-04,15:00 ,Premier League,Matchweek 22,Sat,Home,W,3,0,Southampton,2.2,0.7,49,"17,051",Christian Nørgaard,4-3-3,Darren Bond,https://fbref.com/en/matches/ef31dad5/Brentford-Southampton-February-4-2023-Premier-League,
24,2023-02-11,15:00 ,Premier League,Matchweek 23,Sat,Away,D,1,1,Arsenal,2.0,1.6,31,"60,254",Christian Nørgaard,3-5-2,Peter Bankes,https://fbref.com/en/matches/7caa56bc/Arsenal-Brentford-February-11-2023-Premier-League,
25,2023-02-18,15:00 ,Premier League,Matchweek 24,Sat,Home,D,1,1,Crystal Palace,0.9,1.1,59,"17,122",Christian Nørgaard,4-3-3,Paul Tierney,https://fbref.com/en/matches/f6370484/Brentford-Crystal-Palace-February-18-2023-Premier-League,
26,2023-03-06,20:00 ,Premier League,Matchweek 26,Mon,Home,W,3,2,Fulham,2.2,1.4,37,"17,025",Christian Nørgaard,4-3-3,Anthony Taylor,https://fbref.com/en/matches/3dce3a24/Brentford-Fulham-March-6-2023-Premier-League,
27,2023-03-11,15:00 ,Premier League,Matchweek 27,Sat,Away,L,0,1,Everton,2.0,1.0,67,"39,274",Christian Nørgaard,4-3-3,Simon Hooper,https://fbref.com/en/matches/980f57d4/Everton-Brentford-March-11-2023-Premier-League,
28,2023-03-15,19:30 ,Premier League,Matchweek 7,Wed,Away,W,2,0,Southampton,1.9,0.5,34,"30,438",Christian Nørgaard,4-3-3,Michael Salisbury,https://fbref.com/en/matches/a4202b5b/Southampton-Brentford-March-15-2023-Premier-League,
29,2023-03-18,15:00 ,Premier League,Matchweek 28,Sat,Home,D,1,1,Leicester City,0.6,1.3,53,"17,006",Christian Nørgaard,4-3-3,Darren Bond,https://fbref.com/en/matches/7647948e/Brentford-Leicester-City-March-18-2023-Premier-League,
30,2023-04-01,15:00 ,Premier League,Matchweek 29,Sat,Away,D,3,3,Brighton,1.6,4.2,28,"31,493",Pontus Jansson,5-3-2,Michael Oliver,https://fbref.com/en/matches/ead2251e/Brighton-and-Hove-Albion-Brentford-April-1-2023-Premier-League,
31,2023-04-05,20:00 ,Premier League,Matchweek 25,Wed,Away,L,0,1,Manchester Utd,0.7,1.2,36,"73,309",Pontus Jansson,5-3-2,John Brooks,https://fbref.com/en/matches/f3e6e475/Manchester-United-Brentford-April-5-2023-Premier-League,
32,2023-04-08,15:00 ,Premier League,Matchweek 30,Sat,Home,L,1,2,Newcastle Utd,2.6,1.3,42,"17,107",Pontus Jansson,5-3-2,Chris Kavanagh,https://fbref.com/en/matches/a5e78e89/Brentford-Newcastle-United-April-8-2023-Premier-League,
33,2023-04-15,15:00 ,Premier League,Matchweek 31,Sat,Away,L,0,2,Wolves,1.1,0.8,50,"30,769",Christian Nørgaard,4-3-3,Paul Tierney,https://fbref.com/en/matches/b2402736/Wolverhampton-Wanderers-Brentford-April-15-2023-Premier-League,
34,2023-04-22,15:00 ,Premier League,Matchweek 32,Sat,Home,D,1,1,Aston Villa,2.7,1.5,44,"17,098",Christian Nørgaard,4-3-3,Michael Salisbury,https://fbref.com/en/matches/2b51686a/Brentford-Aston-Villa-April-22-2023-Premier-League,
35,2023-04-26,19:45 ,Premier League,Matchweek 33,Wed,Away,W,2,0,Chelsea,1.1,1.3,29,"39,929",Ivan Toney,5-3-2,Andy Madley,https://fbref.com/en/matches/071b5820/Chelsea-Brentford-April-26-2023-Premier-League,
36,2023-04-29,15:00 ,Premier League,Matchweek 34,Sat,Home,W,2,1,Nott'ham Forest,1.6,0.7,68,"17,080",Ivan Toney,4-3-3,Peter Bankes,https://fbref.com/en/matches/3aeacbaa/Brentford-Nottingham-Forest-April-29-2023-Premier-League,
37,2023-05-06,17:30 ,Premier League,Matchweek 35,Sat,Away,L,0,1,Liverpool,0.2,2.2,46,"52,838",Ivan Toney,5-3-2,Anthony Taylor,https://fbref.com/en/matches/6e2d1c8c/Liverpool-Brentford-May-6-2023-Premier-League,
38,2023-05-14,14:00 ,Premier League,Matchweek 36,Sun,Home,W,2,0,West Ham,3.4,0.2,53,"17,075",David Raya,4-3-3,Michael Oliver,https://fbref.com/en/matches/9a41c925/Brentford-West-Ham-United-May-14-2023-Premier-League,
39,2023-05-20,12:30 ,Premier League,Matchweek 37,Sat,Away,W,3,1,Tottenham,1.3,1.8,39,"61,514",David Raya,4-3-3,Jarred Gillett,https://fbref.com/en/matches/28ebbaf2/Tottenham-Hotspur-Brentford-May-20-2023-Premier-League,
40,2023-05-28,16:30 ,Premier League,Matchweek 38,Sun,Home,W,1,0,Manchester City,1.3,1.6,35,"17,120",David Raya,5-3-2,John Brooks,https://fbref.com/en/matches/e7e969e9/Brentford-Manchester-City-May-28-2023-Premier-League,
