,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Aleksandar Mitrović,9.0,rs SRB,FW,26-052,90,1,0,0,3,0,1,1,0,2,0,0,0,0,8,10,44.4
1,Ademola Lookman,19.0,ng NGA,LW,23-018,90,0,0,0,0,3,1,0,0,1,0,0,0,3,0,0,
2,Bobby Reid,14.0,jm JAM,RW,27-279,82,0,0,0,1,0,0,2,0,0,0,0,0,5,1,2,33.3
3,Ruben Loftus-Cheek,15.0,eng ENG,RW,24-289,8,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0.0
4,Tom Cairney,10.0,sct SCO,AM,29-292,90,0,0,0,0,3,0,8,0,1,1,0,0,5,1,0,100.0
5,Harrison Reed,21.0,eng ENG,DM,25-285,90,0,0,0,1,0,0,1,1,0,0,0,0,4,0,1,0.0
6,Andre-Frank Zambo Anguissa,29.0,cm CMR,DM,24-357,89,0,0,0,0,1,0,1,1,2,0,0,0,6,2,2,50.0
7,Ivan Cavaleiro,17.0,pt POR,DM,27-020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Antonee Robinson,33.0,us USA,LB,23-091,90,0,0,0,1,1,0,4,0,1,0,0,0,4,2,0,100.0
9,Tosin Adarabioyo,16.0,eng ENG,CB,23-044,90,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,50.0
10,Joachim Andersen,5.0,dk DEN,CB,24-160,90,0,0,0,1,1,0,0,0,0,0,0,0,1,3,2,60.0
11,Ola Aina,34.0,ng NGA,RB,24-030,90,0,0,0,1,0,0,2,2,0,0,0,0,1,2,1,66.7
12,Alphonse Areola,1.0,fr FRA,GK,27-254,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
13,13 Players,,,,,990,2,0,0,9,9,2,19,5,7,1,0,0,35,23,21,52.3
