,num,joueur
0,,Theo Walcott
1,,Robin van Persie
2,,Per Mertesacker
3,,Johan Djourou
4,,Thomas Vermaelen
5,,Mikel Arteta
6,,Gervinho
7,,Aaron Ramsey
8,,Laurent Koscielny
9,,
10,,Manuel Almunia
