,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Morgan Gibbs-White,10.0,eng ENG,"FW,LW",22-289,85,15,29,51.7,233,97,8,11,72.7,4,6,66.7,2,7,28.6,0,0.2,0.2,3,1,3,1,3
1,Lewis O'Brien,14.0,eng ENG,LW,24-029,5,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Jesse Lingard,11.0,eng ENG,LW,29-332,80,12,19,63.2,176,24,4,5,80.0,6,8,75.0,0,3,0.0,0,0.3,0.0,1,0,1,0,2
3,Sam Surridge,16.0,eng ENG,FW,24-107,10,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
4,Brennan Johnson,20.0,wls WAL,RW,21-173,90,9,18,50.0,103,29,4,7,57.1,4,8,50.0,0,1,0.0,0,0.1,0.2,1,1,1,0,2
5,Cheikhou Kouyaté,21.0,sn SEN,LM,32-326,70,6,10,60.0,83,16,4,5,80.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0
6,Jack Colback,8.0,eng ENG,LM,33-019,20,1,3,33.3,8,8,1,1,100.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
7,Remo Freuler,23.0,ch SUI,CM,30-211,90,26,37,70.3,438,177,14,17,82.4,7,12,58.3,4,6,66.7,0,0.0,0.0,0,2,0,0,2
8,Ryan Yates,22.0,eng ENG,RM,24-356,90,18,30,60.0,276,80,11,12,91.7,6,8,75.0,1,9,11.1,0,0.0,0.0,0,1,0,0,1
9,Renan Lodi,32.0,br BRA,LB,24-218,85,24,33,72.7,414,163,11,14,78.6,11,15,73.3,2,4,50.0,0,0.0,0.0,0,1,0,0,2
10,Neco Williams,7.0,wls WAL,LB,21-213,5,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
11,Willy Boly,30.0,ci CIV,CB,31-282,90,33,40,82.5,634,272,12,14,85.7,17,19,89.5,4,6,66.7,0,0.0,0.0,0,1,0,0,1
12,Joe Worrall,4.0,eng ENG,CB,25-306,90,30,36,83.3,684,337,10,10,100.0,11,13,84.6,9,12,75.0,0,0.0,0.0,0,0,1,0,1
13,Serge Aurier,24.0,ci CIV,RB,29-323,90,28,43,65.1,415,225,17,23,73.9,8,13,61.5,2,3,66.7,0,0.0,0.0,1,2,1,0,4
14,Dean Henderson,1.0,eng ENG,GK,25-245,90,21,26,80.8,458,244,6,6,100.0,11,11,100.0,4,9,44.4,0,0.0,0.0,0,0,0,0,0
15,15 Players,,,,,990,223,326,68.4,3922,1672,102,126,81.0,87,119,73.1,28,61,45.9,0,0.7,0.5,6,9,7,1,18
