,num,joueur
0,,Michel Vorm
1,,Leon Britton
2,,Ashley Williams
3,,Michu
4,,Chico Flores
5,,Àngel Rangel
6,,Nathan Dyer
7,,Ben Davies
8,,Ki Sung-yueng
9,,Wayne Routledge
10,,Danny Graham
