,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Raúl Jiménez,9.0,mx MEX,FW,27-168,59,0,0,0,2,1,1,0,0,1,0,0,0,0,0,3,0.0
1,Ivan Cavaleiro,7.0,pt POR,FW,25-002,31,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,66.7
2,Diogo Jota,18.0,pt POR,LW,21-320,90,1,0,0,4,0,0,0,0,0,0,0,0,4,1,1,50.0
3,Hélder Costa,10.0,ao ANG,RW,24-281,90,0,0,0,2,3,0,4,1,2,0,0,0,5,0,2,0.0
4,Jonny Castro,19.0,es ESP,LM,24-231,45,0,0,0,0,2,0,2,0,0,0,0,0,2,1,1,50.0
5,Rúben Vinagre,29.0,pt POR,LM,19-194,45,0,0,0,2,1,0,4,0,1,0,0,0,2,0,0,
6,João Moutinho,28.0,pt POR,CM,32-042,90,0,0,0,3,2,0,10,3,1,0,0,0,10,0,2,0.0
7,Rúben Neves,8.0,pt POR,CM,21-221,90,1,0,0,2,0,0,2,2,0,0,0,0,5,2,4,33.3
8,Matt Doherty,2.0,ie IRL,RM,26-277,71,0,0,0,0,1,0,3,0,0,0,0,0,6,3,2,60.0
9,Adama Traoré,37.0,es ESP,RM,22-268,19,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,
10,Willy Boly,15.0,ci CIV,CB,27-259,90,0,0,0,1,1,0,0,1,2,0,0,0,6,3,1,75.0
11,Conor Coady,16.0,eng ENG,CB,25-237,90,0,0,0,1,1,0,0,0,2,0,0,0,7,1,1,50.0
12,Ryan Bennett,5.0,eng ENG,CB,28-228,90,1,0,0,5,0,0,0,4,1,0,0,0,5,8,3,72.7
13,Rui Patrício,11.0,pt POR,GK,30-247,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,3,0,0,23,13,2,27,11,12,0,0,0,53,21,21,50.0
