,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Raúl Jiménez,9.0,mx MEX,FW,27-168,59,0,0,0,0,1,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,10,11,90.9,0,8,0,0,0
1,Ivan Cavaleiro,7.0,pt POR,FW,25-002,31,0,0,0,0,1,0,0,0,12,0,0,0,0.1,0.1,0.1,3,0,6,10,60.0,1,4,0,1,0
2,Diogo Jota,18.0,pt POR,LW,21-320,90,0,0,0,0,1,0,1,0,21,0,0,1,0.1,0.1,0.0,3,0,12,16,75.0,3,15,2,1,0
3,Hélder Costa,10.0,ao ANG,RW,24-281,90,0,0,0,0,2,0,0,0,36,2,1,0,0.1,0.1,0.0,3,0,22,30,73.3,1,30,4,3,2
4,Jonny Castro,19.0,es ESP,LM,24-231,45,0,0,0,0,0,0,0,0,23,0,0,2,0.0,0.0,0.0,1,0,10,19,52.6,0,11,0,2,1
5,Rúben Vinagre,29.0,pt POR,LM,19-194,45,0,0,0,0,0,0,0,0,31,1,0,0,0.0,0.0,0.1,1,0,24,28,85.7,0,22,4,0,0
6,João Moutinho,28.0,pt POR,CM,32-042,90,0,0,0,0,1,0,0,0,87,5,3,3,0.0,0.0,0.1,4,0,52,71,73.2,8,37,1,1,0
7,Rúben Neves,8.0,pt POR,CM,21-221,90,0,0,0,0,2,0,1,0,73,2,2,1,0.1,0.1,0.0,0,0,51,63,81.0,9,42,1,1,0
8,Matt Doherty,2.0,ie IRL,RM,26-277,71,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,31,44,70.5,3,17,1,0,0
9,Adama Traoré,37.0,es ESP,RM,22-268,19,0,0,0,0,0,0,0,0,13,2,0,1,0.0,0.0,0.0,2,0,5,7,71.4,0,11,2,2,2
10,Willy Boly,15.0,ci CIV,CB,27-259,90,0,0,0,0,1,1,0,0,62,3,1,3,0.2,0.2,0.0,1,0,42,52,80.8,3,31,3,0,0
11,Conor Coady,16.0,eng ENG,CB,25-237,90,0,0,0,0,0,0,0,0,58,3,0,1,0.0,0.0,0.0,0,0,43,53,81.1,0,29,0,0,0
12,Ryan Bennett,5.0,eng ENG,CB,28-228,90,0,0,0,0,1,0,1,0,59,3,4,0,0.1,0.1,0.2,1,0,37,47,78.7,2,21,0,0,0
13,Rui Patrício,11.0,pt POR,GK,30-247,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,8,18,44.4,0,10,0,0,0
14,14 Players,,,,,990,0,0,0,0,10,1,3,0,557,22,11,12,0.7,0.7,0.6,19,0,353,469,75.3,30,288,18,11,5
