,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
10,2011-11-05,,Premier League,Matchweek 11,Sat,Home,L,0,1,Chelsea,,"21,985",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/50410ba2/Blackburn-Rovers-Chelsea-November-5-2011-Premier-League,
11,2011-11-19,,Premier League,Matchweek 12,Sat,Away,D,3,3,Wigan Athletic,,"17,392",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/4e3d4c52/Wigan-Athletic-Blackburn-Rovers-November-19-2011-Premier-League,
12,2011-11-26,,Premier League,Matchweek 13,Sat,Away,L,1,3,Stoke City,,"26,686",,4-4-1-1,Mark Halsey,https://fbref.com/en/matches/79e2ace5/Stoke-City-Blackburn-Rovers-November-26-2011-Premier-League,
13,2011-12-03,,Premier League,Matchweek 14,Sat,Home,W,4,2,Swansea City,,"23,080",,4-4-1-1,Chris Foy,https://fbref.com/en/matches/53f49706/Blackburn-Rovers-Swansea-City-December-3-2011-Premier-League,
14,2011-12-11,,Premier League,Matchweek 15,Sun,Away,L,1,2,Sunderland,,"39,863",,4-4-1-1,Peter Walton,https://fbref.com/en/matches/2cbf157d/Sunderland-Blackburn-Rovers-December-11-2011-Premier-League,
15,2011-12-17,,Premier League,Matchweek 16,Sat,Home,L,1,2,West Brom,,"22,909",,4-4-1-1,Mark Clattenburg,https://fbref.com/en/matches/5f87b93f/Blackburn-Rovers-West-Bromwich-Albion-December-17-2011-Premier-League,
16,2011-12-20,,Premier League,Matchweek 17,Tue,Home,L,1,2,Bolton,,"25,570",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/8949d4d8/Blackburn-Rovers-Bolton-Wanderers-December-20-2011-Premier-League,
17,2011-12-26,,Premier League,Matchweek 18,Mon,Away,D,1,1,Liverpool,,"44,441",,4-1-4-1,Mike Jones,https://fbref.com/en/matches/118760e5/Liverpool-Blackburn-Rovers-December-26-2011-Premier-League,
18,2011-12-31,,Premier League,Matchweek 19,Sat,Away,W,3,2,Manchester Utd,,"75,146",,4-1-4-1,Mike Dean,https://fbref.com/en/matches/d3ff1a62/Manchester-United-Blackburn-Rovers-December-31-2011-Premier-League,
19,2012-01-02,,Premier League,Matchweek 20,Mon,Home,L,1,2,Stoke City,,"20,615",,4-1-4-1,Lee Mason,https://fbref.com/en/matches/35d1ecbb/Blackburn-Rovers-Stoke-City-January-2-2012-Premier-League,
20,2012-01-14,,Premier League,Matchweek 21,Sat,Home,W,3,1,Fulham,,"18,003",,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/93b9ec1d/Blackburn-Rovers-Fulham-January-14-2012-Premier-League,
21,2012-01-21,,Premier League,Matchweek 22,Sat,Away,D,1,1,Everton,,"32,464",,4-1-4-1,Mark Halsey,https://fbref.com/en/matches/4fd13e1f/Everton-Blackburn-Rovers-January-21-2012-Premier-League,
22,2012-02-01,,Premier League,Matchweek 23,Wed,Home,L,0,2,Newcastle Utd,,"20,817",,4-4-1-1,Phil Dowd,https://fbref.com/en/matches/ef5367b7/Blackburn-Rovers-Newcastle-United-February-1-2012-Premier-League,
23,2012-02-04,,Premier League,Matchweek 24,Sat,Away,L,1,7,Arsenal,,"59,643",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/17722954/Arsenal-Blackburn-Rovers-February-4-2012-Premier-League,
24,2012-02-11,,Premier League,Matchweek 25,Sat,Home,W,3,2,QPR,,"20,252",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/3be2d13a/Blackburn-Rovers-Queens-Park-Rangers-February-11-2012-Premier-League,
25,2012-02-25,,Premier League,Matchweek 26,Sat,Away,L,0,3,Manchester City,,"46,782",,4-1-4-1,Mike Jones,https://fbref.com/en/matches/09ac0434/Manchester-City-Blackburn-Rovers-February-25-2012-Premier-League,
26,2012-03-03,,Premier League,Matchweek 27,Sat,Home,D,1,1,Aston Villa,,"20,717",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/d3cd1476/Blackburn-Rovers-Aston-Villa-March-3-2012-Premier-League,
27,2012-03-10,,Premier League,Matchweek 28,Sat,Away,W,2,0,Wolves,,"26,121",,4-4-1-1,Chris Foy,https://fbref.com/en/matches/0d191ee9/Wolverhampton-Wanderers-Blackburn-Rovers-March-10-2012-Premier-League,
28,2012-03-20,,Premier League,Matchweek 29,Tue,Home,W,2,0,Sunderland,,"20,056",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/74886663/Blackburn-Rovers-Sunderland-March-20-2012-Premier-League,
29,2012-03-24,,Premier League,Matchweek 30,Sat,Away,L,1,2,Bolton,,"26,901",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/c9cc57e2/Bolton-Wanderers-Blackburn-Rovers-March-24-2012-Premier-League,
30,2012-04-02,,Premier League,Matchweek 31,Mon,Home,L,0,2,Manchester Utd,,"26,532",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/8e84850d/Blackburn-Rovers-Manchester-United-April-2-2012-Premier-League,
31,2012-04-07,,Premier League,Matchweek 32,Sat,Away,L,0,3,West Brom,,"23,414",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/3d9da8a2/West-Bromwich-Albion-Blackburn-Rovers-April-7-2012-Premier-League,
32,2012-04-10,,Premier League,Matchweek 33,Tue,Home,L,2,3,Liverpool,,"23,571",,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/2fa737e9/Blackburn-Rovers-Liverpool-April-10-2012-Premier-League,
33,2012-04-14,,Premier League,Matchweek 34,Sat,Away,L,0,3,Swansea City,,"18,985",,4-1-4-1,Mark Clattenburg,https://fbref.com/en/matches/9c114946/Swansea-City-Blackburn-Rovers-April-14-2012-Premier-League,
34,2012-04-21,,Premier League,Matchweek 35,Sat,Home,W,2,0,Norwich City,,"23,218",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/efab609d/Blackburn-Rovers-Norwich-City-April-21-2012-Premier-League,
35,2012-04-29,,Premier League,Matchweek 36,Sun,Away,L,0,2,Tottenham,,"35,798",,5-3-2,Mike Jones,https://fbref.com/en/matches/a0eb4a92/Tottenham-Hotspur-Blackburn-Rovers-April-29-2012-Premier-League,
36,2012-05-07,,Premier League,Matchweek 37,Mon,Home,L,0,1,Wigan Athletic,,"26,144",,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/44399de1/Blackburn-Rovers-Wigan-Athletic-May-7-2012-Premier-League,
37,2012-05-13,,Premier League,Matchweek 38,Sun,Away,L,1,2,Chelsea,,"40,742",,4-4-2,Lee Mason,https://fbref.com/en/matches/409a7b42/Chelsea-Blackburn-Rovers-May-13-2012-Premier-League,
