,num,joueur
0,,Javier Hernández
1,,Patrice Evra
2,,Rio Ferdinand
3,,Antonio Valencia
4,,Ashley Young
5,,Phil Jones
6,,Dimitar Berbatov
7,,Anderson
8,,Nani
9,,
10,,Anders Lindegaard
