,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Patrick Bamford,9.0,eng ENG,FW,27-245,78,27,2,3,10,14,4,27,1,0,0.0,1,100.0,14,62,25,1,0,0,3,0,19,4
1,Rodrigo,20.0,es ESP,FW,30-063,12,12,0,2,6,4,3,12,0,0,,0,,6,45,19,1,0,1,2,0,8,1
2,Jack Harrison,22.0,eng ENG,"LM,RM",24-169,90,63,2,6,21,36,9,63,5,2,40.0,3,60.0,38,249,159,8,1,3,2,2,44,11
3,Mateusz Klich,43.0,pl POL,CM,30-329,89,54,0,11,25,19,4,54,2,2,100.0,0,0.0,36,251,92,3,0,0,1,1,40,5
4,Kalvin Phillips,23.0,eng ENG,CM,25-157,1,6,0,0,5,1,0,6,0,0,,0,,4,11,8,0,0,0,0,1,6,0
5,Tyler Roberts,11.0,wls WAL,CM,22-116,57,30,1,3,16,12,1,30,1,1,100.0,0,0.0,17,130,71,3,2,0,0,0,19,5
6,Raphinha,18.0,br BRA,LM,24-145,33,19,1,4,7,9,2,19,1,0,0.0,1,100.0,9,94,69,4,1,2,1,0,16,5
7,Stuart Dallas,15.0,nir NIR,"RM,CM",30-019,90,74,0,18,22,34,2,74,1,1,100.0,0,0.0,41,173,67,1,1,0,4,0,45,5
8,Robin Koch,5.0,de GER,DM,24-295,90,47,4,16,24,8,1,47,1,1,100.0,0,0.0,24,105,44,1,1,0,1,0,26,0
9,Ezgjan Alioski,10.0,mk MKD,LB,29-085,90,70,4,16,34,20,1,70,1,0,0.0,1,100.0,35,219,114,5,3,0,1,0,36,6
10,Pascal Struijk,21.0,nl NED,CB,21-270,90,59,7,34,22,3,1,59,1,1,100.0,0,0.0,35,243,148,0,0,0,0,1,35,0
11,Diego Llorente,14.0,es ESP,CB,27-265,90,58,7,39,19,0,0,58,0,0,,0,,29,167,57,1,1,0,0,3,27,0
12,Luke Ayling,2.0,eng ENG,RB,29-256,90,69,3,38,21,10,2,69,1,0,0.0,1,100.0,33,140,52,0,2,0,2,0,39,1
13,Illan Meslier,1.0,fr FRA,GK,21-067,90,36,32,36,0,0,0,36,0,0,,0,,23,96,51,0,0,0,0,0,21,0
14,14 Players,,,,,990,624,63,226,232,170,30,624,15,8,53.3,7,46.7,344,1985,976,28,12,6,17,8,381,43
