,num,joueur
0,,Adam Federici
1,,Sean Morrison
2,,Jobi McAnuff
3,,Chris Gunter
4,,Mikele Leigertwood
5,,Jason Roberts
6,,Jay Tabb
7,,Nicky Shorey
8,,Kaspars Gorkšs
9,,Adam le Fondre
10,,Hal Robson-Kanu
