,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jordan Ayew,18.0,gh GHA,"FW,AM",25-364,90,0,0,0,2,2,0,3,1,2,0,0,0,9,0,2,0.0
1,Tammy Abraham,10.0,eng ENG,FW,19-343,90,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,
2,Leroy Fer,8.0,nl NED,"AM,RM",27-248,90,1,0,0,3,3,1,0,0,0,0,0,0,2,6,1,85.7
3,Tom Carroll,14.0,eng ENG,LM,25-105,85,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,
4,Luciano Narsingh,11.0,nl NED,LM,26-362,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,Sam Clucas,17.0,eng ENG,CM,26-350,90,0,0,0,0,0,0,5,0,1,0,0,0,6,5,1,83.3
6,Renato Sanches,35.0,pt POR,RM,20-023,68,0,0,0,1,3,0,1,1,0,0,0,0,3,0,2,0.0
7,Wilfried Bony,2.0,ci CIV,"FW,RM",28-274,22,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,66.7
8,Martin Olsson,16.0,se SWE,LB,29-116,90,0,0,0,0,1,0,8,2,1,0,0,0,5,0,1,0.0
9,Alfie Mawson,6.0,eng ENG,CB,23-234,90,0,0,0,0,1,0,0,0,2,0,0,0,8,5,3,62.5
10,Federico Fernández,33.0,ar ARG,CB,28-201,90,0,0,0,2,2,0,0,2,2,0,0,0,5,2,4,33.3
11,Kyle Naughton,26.0,eng ENG,RB,28-297,90,1,0,0,1,0,0,7,1,0,0,0,0,6,1,1,50.0
12,Łukasz Fabiański,1.0,pl POL,GK,32-145,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
13,13 Players,,,,,990,2,0,0,11,14,1,31,7,10,0,0,0,49,21,16,56.8
