,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Harry Kane,10.0,eng ENG,FW,25-169,90,41,1,1,16,24,10,41,4,1,25.0,3,75.0,29,140,57,2,2,1,1,2,37,11
1,Son Heung-min,7.0,kr KOR,"FW,LW,RM",26-189,90,43,0,2,17,24,7,43,3,2,66.7,1,33.3,35,262,186,9,5,4,0,1,36,6
2,Dele Alli,20.0,eng ENG,"AM,CM,LM",22-277,90,67,0,3,26,38,10,67,0,0,,0,,44,161,113,4,4,2,4,1,52,9
3,Christian Eriksen,23.0,dk DEN,"LM,DM,CM,RM",26-333,90,88,0,8,58,24,0,88,2,2,100.0,0,0.0,71,309,194,2,3,0,2,1,72,3
4,Moussa Sissoko,17.0,fr FRA,RM,29-150,42,25,1,6,14,5,1,25,0,0,,0,,13,82,59,1,1,0,1,1,17,1
5,Érik Lamela,11.0,ar ARG,"RW,LM,AM",26-315,48,39,0,3,13,24,4,39,2,2,100.0,0,0.0,28,130,67,4,4,1,3,1,27,1
6,Harry Winks,8.0,eng ENG,DM,22-345,80,61,2,9,44,9,1,61,1,0,0.0,1,100.0,41,347,161,3,2,0,1,0,39,2
7,Fernando Llorente,18.0,es ESP,FW,33-321,10,8,0,0,1,7,3,8,0,0,,0,,5,4,1,0,0,0,1,0,7,3
8,Ben Davies,33.0,wls WAL,LB,25-264,90,62,3,21,26,15,1,62,2,0,0.0,2,100.0,35,161,96,2,2,0,1,0,34,4
9,Jan Vertonghen,5.0,be BEL,CB,31-264,90,82,5,42,39,1,0,82,0,0,,0,,58,267,164,0,0,0,0,0,57,0
10,Toby Alderweireld,4.0,be BEL,CB,29-317,90,88,12,49,37,2,1,88,0,0,,0,,65,338,189,0,0,0,0,0,64,0
11,Kieran Trippier,2.0,eng ENG,RB,28-116,90,97,1,25,41,33,1,97,1,1,100.0,0,0.0,53,154,100,2,2,1,2,1,52,9
12,Hugo Lloris,1.0,fr FRA,GK,32-018,90,35,30,35,0,0,0,35,0,0,,0,,24,130,81,0,0,0,0,0,16,0
13,13 Players,,,,,990,736,55,204,332,206,39,736,15,8,53.3,7,46.7,501,2485,1468,29,25,9,16,8,510,49
